,id,M,A,stage,zscore,p.value,fdr
436,L1MEg2,-0.309422556143489,7.33300101632245,morula,-2.16227912156214,0.0305966680341631,0.0373632388494107
437,RMER17A-int,-0.1275006113272,9.93332554632142,morula,-2.19417099826296,0.0282231186854747,0.0345121767694457
438,L1MDb,-0.13272271619951,9.86259408011981,morula,-2.22872616615475,0.0258321301599379,0.0316319059396484
439,MLT1J2-int,-0.541121242965486,5.81148347239525,morula,-2.23173075308658,0.0256327634229082,0.0315180175421375
440,Mam_R4,-0.325139829182382,7.30643424864552,morula,-2.25128886610068,0.0243672475270736,0.0300034391295962
441,RLTR31_Mur,-0.119206694881497,10.2062270359846,morula,-2.2549517567537,0.0241363570973085,0.0298431452844329
442,LTR81,-0.393720526425501,6.77956902782119,morula,-2.27115807451275,0.0231374104172792,0.0286478521740407
443,LTR85a,-0.210412933207718,8.62377835370321,morula,-2.29994041784587,0.0214515958465101,0.026597585366175
444,ORR1D1-int,-0.0553564645345361,12.4857807227585,morula,-2.30765551668571,0.0210183040614883,0.0261332479869414
445,MLT1E3-int,-1.30747123935038,3.45344529780426,morula,-2.38154429020679,0.0172402174518194,0.0214958672014971
446,RLTR20D,-0.0941330617625879,11.0451854534711,morula,-2.38158830035517,0.0172381574643693,0.0214958672014971
447,MER72,-1.5328406021572,3,morula,-2.38601493346496,0.0170320594301695,0.0212960630568504
448,RLTR12G,-0.152364522171954,9.66481168244319,morula,-2.38904616923109,0.0168921794124296,0.021150911968521
449,LTR37B,-0.185551596724481,9.10543078001088,morula,-2.39666199901729,0.0165451779616734,0.0207456462735228
450,RLTR19D,-0.367564073248905,7.13339327034745,morula,-2.39689280467818,0.0165347601837497,0.0207456462735228
451,MLTR18A_MM,-0.142987749191128,10.0393900854251,morula,-2.55283240078157,0.0106850898320435,0.0135700640866952
452,MER83B-int,-1.26996308174809,3.74592654816484,morula,-2.56000292141532,0.0104671283366529,0.013312270516859
453,LTR108a_Mam,-0.66075664657695,5.63951506822482,morula,-2.56746687549797,0.0102444576677051,0.0130477404965471
454,MLT1H2-int,-0.454214290380407,6.72560555591616,morula,-2.57156635521879,0.010123961240908,0.0129127712240562
455,RMER13A1,-0.0671586398353945,12.3385142910799,morula,-2.66030546317242,0.00780698120002883,0.00998619609615199
456,LTR40A1,-0.363158561558187,7.47972932320634,morula,-2.67018349424345,0.00758098054834693,0.00971108315198909
457,L1Md_F,-0.0265817706392459,15.0273000709284,morula,-2.6759746882407,0.00745122723120575,0.00955864503397101
458,MLT1F2-int,-0.417637296022158,7.08543197520596,morula,-2.67852606960536,0.00739469755586124,0.00949983544387376
459,BGLII_B2,-0.186426663684432,9.41426040720558,morula,-2.6800032162244,0.00736214528142302,0.00947170355308981
460,LTR105_Mam,-0.327193345079995,7.86748708736201,morula,-2.75177774224739,0.00592727337021497,0.00765893317750161
461,B3A,-0.0119816074553097,17.4039231049092,morula,-2.76029611919993,0.00577489908292279,0.00747290434456821
462,RMER17C-int,-0.0686701969314975,12.3849596701109,morula,-2.7643359969053,0.00570387721323066,0.00739175924571729
463,LTR81B,-0.261619074885197,8.53380120944475,morula,-2.77185393949369,0.00557380402895814,0.0072337398273632
464,RLTR9B,-0.18619654018988,9.52690329607547,morula,-2.7832617843904,0.00538153650310405,0.00699442390535015
465,MER89-int,-0.379901372269542,7.46988142253588,morula,-2.78377038038017,0.00537310578630668,0.00699369113327473
466,RMER6-int,-0.144613317596145,10.2812418701425,morula,-2.80760865001269,0.00499108400564191,0.00651552669752667
467,L1ME3C,-0.241337830208807,8.84747817328316,morula,-2.8506283075121,0.0043632942164177,0.00572119256400493
468,MER72B,-0.682426478294414,5.84870100375135,morula,-2.85105043071924,0.004357505773221,0.00572119256400493
469,LTR58,-1.57096676805452,3.4594316186373,morula,-2.86744137849819,0.00413805457144392,0.00544190904439889
470,LTR101_Mam,-0.310113597309512,8.16377632204062,morula,-2.89018979835108,0.00385009297011748,0.00507071503768066
471,LTR86C,-0.41925186640375,7.30331827178976,morula,-2.89979334799118,0.00373408754365142,0.0049325465472602
472,LTR45C,-0.955263391613604,4.9351823597917,morula,-2.90786043210879,0.00363910711380327,0.00481423545263558
473,LTR87,-0.257820193887951,8.75843479138216,morula,-2.95276849720832,0.00314938051859093,0.00417257716993642
474,L1ME3D,-0.255881137351922,8.78882873830388,morula,-2.96159456774188,0.00306050491682229,0.00406087891202242
475,MER57E1,-0.294503913461608,8.43602478846369,morula,-3.0163023604832,0.00255877966188196,0.0034053220350495
476,RLTR34B_MM,-0.130268895522908,10.7974274438011,morula,-3.02461163469665,0.00248952577137418,0.00331812355435029
477,L2b,-0.0341994580658887,14.6944265164616,morula,-3.06708328668915,0.00216158619672322,0.0028853605538843
478,LTR86B2,-0.734299489531262,5.85712275883306,morula,-3.07673336583845,0.00209282411905452,0.00279777540126236
479,X1_LINE,-0.642748162745762,6.24817724428231,morula,-3.08402065266429,0.00204223417872661,0.0027342563025421
480,RLTR31B2,-0.105860990187398,11.5775837532603,morula,-3.22111776677151,0.00127691665846452,0.00171477176642743
481,MamGypLTR1d,-0.43345616879167,7.53085435233031,morula,-3.24403233841722,0.00117850365536757,0.00158740871154813
482,HERVL40-int,-0.294443332205156,8.65856496319227,morula,-3.25748113983935,0.0011240572773816,0.00151636861850113
483,MER54B,-0.356396797100264,8.1097166262487,morula,-3.25988602187588,0.00111456994232413,0.00150814715179019
484,L1M3d,-0.325647336995004,8.37285029065854,morula,-3.26304026734465,0.00110223857367108,0.0014937348963317
485,ERVB4_3-I_MM,-0.229111404014427,9.39519174980185,morula,-3.27192815985189,0.00106816714410182,0.00145198867141669
486,RLTR9A3B,-0.20919571190702,9.66348790957916,morula,-3.27864359709029,0.00104307280333334,0.00142004857911691
487,LTR104_Mam,-0.277458302658424,8.8998589884237,morula,-3.33731525581238,0.000845919381349663,0.00115695743079977
488,LTR88c,-0.425177782697731,7.69602451968209,morula,-3.36954629417275,0.000752920425065313,0.00103294175599238
489,RLTR9B2,-0.289975170769166,8.8781152663535,morula,-3.46168441329045,0.000536806212136061,0.000744494107003055
490,L1ME3F,-0.291681641529201,8.88256857431225,morula,-3.4874345329399,0.000487678301607106,0.00067847575919987
491,LTR69,-0.606309397325687,6.83066637639759,morula,-3.55995553522905,0.000370917592937899,0.000516842852855473
492,MLT1E1A-int,-1.08550013204127,5.1993718459691,morula,-3.62113622878296,0.000293312008812777,0.000411284504470912
493,MLT1N2,-0.174389316103177,10.482416135457,morula,-3.63019799938915,0.00028320388940775,0.000397738163796982
494,MLT1D-int,-0.369431435627717,8.32622644151529,morula,-3.64242840980193,0.000270078102644241,0.000379904166535966
495,RLTR26_Mus,-0.0968996222027366,12.2009703285648,morula,-3.65968045588546,0.000252529955913551,0.00035578309161196
496,LTR102_Mam,-0.333248675182191,8.64053033583851,morula,-3.66381950672952,0.000248481915895789,0.000350635592430724
497,RLTR12H,-0.290053223440861,9.04589587985879,morula,-3.66993697778322,0.000242610275222298,0.000342894331752978
498,MRLTR33,-0.17535821982304,10.5021980257133,morula,-3.6754819443513,0.000237400831261657,0.000336065826419766
499,RLTR12F,-0.67705170602721,6.60837292909765,morula,-3.68055576751928,0.000232726151678908,0.000329973762109329
500,MER92-int,-0.307338163982729,8.89075029741669,morula,-3.68506342891176,0.000228645691483887,0.000324706101803794
501,L1M3b,-0.37624532214699,8.31456445201409,morula,-3.69464698018998,0.000220192494537922,0.00031320180423074
502,LTR84a,-0.4731053681105,7.65367156794248,morula,-3.69474022172219,0.000220111710711653,0.00031320180423074
503,L1M1,-0.217455675584021,9.89992537722504,morula,-3.69914567353006,0.000216326417267043,0.000308690505538364
504,LTR80B,-0.530967702987817,7.3371237248671,morula,-3.71576659443819,0.000202588532466079,0.000289551777109878
505,LTR88b,-0.380571319321751,8.36849160254108,morula,-3.80763137779248,0.000140304204620572,0.000201178125657561
506,L1M2c,-0.314756734055306,8.93325008761321,morula,-3.83001561911244,0.000128135125575341,0.000184026052724521
507,X6B_LINE,-0.264651118956711,9.44399106652923,morula,-3.84393571886414,0.000121076732667584,0.00017445253702023
508,X2_LINE,-0.640267366789942,6.92616721599321,morula,-3.88585016735668,0.000101972389034378,0.000147164697810977
509,MLT1-int,-0.331939553301628,8.83102470623583,morula,-3.89850085380491,9.67900596155252e-05,0.00013991278536293
510,MER110,-0.46504636658667,7.86087002710652,morula,-3.90219678407538,9.53236105917701e-05,0.000138017410123915
511,MER34A1,-0.23056939313154,9.89048210589574,morula,-3.90940720357118,9.25228883391152e-05,0.000134180828276466
512,L1MA10,-0.21495367365379,10.0980909309725,morula,-3.91655535451939,8.98231985738169e-05,0.000130478469823731
513,MLT1C-int,-0.497024635981245,7.69400864267257,morula,-3.93618368753933,8.27876151859228e-05,0.000120455302619125
514,RLTR51A_Mm,-0.107474185767667,12.1176008766487,morula,-3.94342393672702,8.032647623664e-05,0.000117258189448888
515,LTR81C,-0.512599015806643,7.64385618977472,morula,-3.98957304807858,6.61923325953781e-05,9.69439599296395e-05
516,LTR84b,-0.386500129365155,8.47180685080702,morula,-4.00792233353485,6.12552563879116e-05,8.9861258958504e-05
517,X6A_LINE,-0.282679781138245,9.37884149398919,morula,-4.01412361228397,5.96670727794201e-05,8.76945470666159e-05
518,MamGypLTR1b,-0.420978653614788,8.23265565443859,morula,-4.01821512407477,5.86406488835234e-05,8.64536266292741e-05
519,LTR89,-0.450375526885453,8.06833538117092,morula,-4.06082998579084,4.88985709834511e-05,7.24513826738134e-05
520,L1MEh,-0.426317850662913,8.22987589176764,morula,-4.06525903178315,4.79791438913515e-05,7.12077778287336e-05
521,RLTR12A,-0.165614785116513,10.9780611475506,morula,-4.09372956623679,4.24489385153761e-05,6.32112334006186e-05
522,RLTR20B3A_MM,-0.190450033184026,10.5926651869391,morula,-4.1189554884087,3.80593648892583e-05,5.67697573599843e-05
523,RLTR31M,-0.267495040925421,9.61856529247233,morula,-4.12757826417829,3.66603677102397e-05,5.47749023435346e-05
524,MLT1J1-int,-0.657789035567617,7.02347672565336,morula,-4.12912437171331,3.64147395114141e-05,5.44995007165777e-05
525,LTR72_RN,-0.16540626653256,11.0465859378684,morula,-4.18684885329637,2.82854049509493e-05,4.24758868266789e-05
526,HERVL74-int,-0.572268065022909,7.47800653904405,morula,-4.20518419299375,2.60869616302606e-05,3.92407933829132e-05
527,Penelope1_Vert,-0.224952249754886,10.1809932981285,morula,-4.21821418229996,2.46244856444185e-05,3.71036741320137e-05
528,L1MEa,-0.498265047159564,7.88862765759596,morula,-4.22134971177119,2.42843840772448e-05,3.66533403135325e-05
529,MLT1H-int,-0.293807031525933,9.42382232154166,morula,-4.23768570471891,2.25835606255535e-05,3.41441928505392e-05
530,MER68B,-0.352093169072241,8.90521678199312,morula,-4.24290745653935,2.20642439333133e-05,3.34158651732803e-05
531,L2a,-0.0360227132004195,15.4811174576305,morula,-4.24561996408582,2.17989838739475e-05,3.30704721227633e-05
532,Plat_L3,-0.268404071083807,9.77048211555649,morula,-4.36551587251887,1.26823091974488e-05,1.93057754735137e-05
533,MER21B,-0.118828380792441,12.1359480927498,morula,-4.38784979243788,1.14476789786041e-05,1.74562377563964e-05
534,ORR1C2-int,-0.135732171233294,11.7590717912521,morula,-4.39820458999159,1.09150063943203e-05,1.67012748443214e-05
535,MER57E2,-0.888757597945529,6.34576272058302,morula,-4.41111019345359,1.02841961314688e-05,1.5763190277372e-05
536,MER34A,-0.220854161278474,10.3803437328367,morula,-4.43763248196183,9.09537417479778e-06,1.39650909177811e-05
537,LTR86A2,-0.782016813862322,6.73685287480971,morula,-4.44473561442138,8.80000188165011e-06,1.35349509909809e-05
538,L1ME3E,-0.363024437612959,8.95481765136326,morula,-4.45048880744771,8.56750590336023e-06,1.3200195403964e-05
539,MamGypsy2-LTR,-0.62452762789772,7.40443182459368,morula,-4.47365979777837,7.6892045805023e-06,1.18675397084489e-05
540,L1M3a,-0.661764063718213,7.24417113876626,morula,-4.48427885598724,7.31609357479242e-06,1.13310229755931e-05
541,MER31B,-0.238940552344513,10.2028200481021,morula,-4.51454132043516,6.34539499435333e-06,9.84477513085534e-06
542,LTR85c,-0.584592445962013,7.65521763690527,morula,-4.56785112656233,4.92749796701269e-06,7.6851678818847e-06
543,MLTR73,-0.184933954336563,10.9893552295532,morula,-4.58919840801405,4.44951356738507e-06,6.97639781552968e-06
544,MLT1B-int,-0.522324077865512,7.99690041417032,morula,-4.59439011066226,4.34016767218695e-06,6.81697713882368e-06
545,LTR53B,-0.653909501567386,7.40221678405776,morula,-4.68053553761389,2.86126505880985e-06,4.51805441790756e-06
546,ERVB4_1-I_MM,-0.161122679984305,11.4563715896273,morula,-4.70088783537002,2.59032776315457e-06,4.09751135488329e-06
547,L1M3f,-0.829826630206776,6.73073972364308,morula,-4.70648938195493,2.52019105611924e-06,3.99367174490196e-06
548,MLT1K-int,-2.01118563481741,4.19615871138938,morula,-4.73879891044427,2.14988719402742e-06,3.41294592051853e-06
549,RLTR22_Mus,-0.202527610348738,10.8572894153375,morula,-4.80091732420669,1.57940469058625e-06,2.52080928174358e-06
550,MamGypLTR1c,-0.594390721489125,7.76318848583203,morula,-4.82150030313571,1.42482504444907e-06,2.27818249013529e-06
551,RMER17C,-0.0736063560460353,13.8257826238841,morula,-4.88339878972682,1.04272682704363e-06,1.67325658707904e-06
552,RLTR49,-0.173974909121387,11.3680595268105,morula,-4.92283612237752,8.52988808377658e-07,1.37126048941725e-06
553,LTR80A,-0.762615728973723,7.1181566135214,morula,-4.94684098109515,7.54275447421043e-07,1.2147660738357e-06
554,HERV16-int,-0.369935048984035,9.20600991678427,morula,-4.94773872221351,7.50805956008025e-07,1.21137294898572e-06
555,ERVB4_3-LTR_MM,-0.531297810109551,8.18354524533405,morula,-4.98561974311023,6.17635126610835e-07,9.98322959194604e-07
556,L1M6,-0.425523627317588,8.84949812351471,morula,-5.02970959192012,4.91223275163589e-07,7.99812255715074e-07
557,LTR82B,-0.408338495572469,8.98144235582538,morula,-5.05242311424347,4.36239982984216e-07,7.1159145848251e-07
558,LTR79,-0.345968043982655,9.46474479562078,morula,-5.06130193660968,4.16403168140054e-07,6.80482383228874e-07
559,CR1_Mam,-0.45419104915891,8.69917144382294,morula,-5.09601609441557,3.46875650602876e-07,5.68952866025751e-07
560,MamGypLTR3,-0.709354195739139,7.42709330165631,morula,-5.12136074290424,3.03338710572699e-07,4.98462317373622e-07
561,RLTR47,-0.435474147795128,8.83947884387441,morula,-5.12948206387362,2.90540451000878e-07,4.78315668407001e-07
562,LTR40c,-0.415685414285265,9.0067267680267,morula,-5.18859740405666,2.11883924110927e-07,3.50120461960249e-07
563,RLTR26,-0.267571831703028,10.3481000378149,morula,-5.31658296740159,1.05734022501587e-07,1.75368555977445e-07
564,ORR1C1-int,-0.170427651719795,11.6647487267657,morula,-5.3448166701493,9.0508612622105e-08,1.50396554431872e-07
565,MER31A,-0.2468605949912,10.6121960633298,morula,-5.37523901077669,7.64811603721308e-08,1.27325377473454e-07
566,RLTR15,-0.133763763266831,12.3803013017701,morula,-5.37600466763209,7.61568182446764e-08,1.27023285965323e-07
567,MER34,-0.294895396512477,10.1000805289021,morula,-5.37683703966277,7.58057260308933e-08,1.26675357972677e-07
568,MLT1A1-int,-0.522607089789596,8.46649374162659,morula,-5.40935185191432,6.32532503766793e-08,1.05898567956437e-07
569,RLTR12BD_Mm,-0.193396056072902,11.3611619642672,morula,-5.45931336665705,4.7797948215095e-08,8.03258524824565e-08
570,ORR1F-int,-0.291347184390492,10.1804053281778,morula,-5.46211208180736,4.70502850229742e-08,7.92191351996668e-08
571,MLT2C1,-0.249742274345171,10.6545033250479,morula,-5.51831581718432,3.422639330126e-08,5.78465088304565e-08
572,MLTR14,-0.0754382487484043,14.116337107185,morula,-5.53570938956628,3.09971164775623e-08,5.25886193674673e-08
573,L1PB4,-0.637830707651821,7.97293907621366,morula,-5.56399397511103,2.63669052924173e-08,4.48186975238222e-08
574,L1ME4c,-0.26449346323281,10.5400040683422,morula,-5.61686497798939,1.94453255270246e-08,3.31166559262928e-08
575,L1MEj,-0.57105355157258,8.34002177110778,morula,-5.65731626245937,1.53758278842867e-08,2.62362974839364e-08
576,MER77,-0.278177323020995,10.4258379254453,morula,-5.67826399766455,1.36068600324627e-08,2.32624972478064e-08
577,RMER5,-0.0772117231721604,14.1313095684793,morula,-5.69535647696482,1.23114414231805e-08,2.10883842489547e-08
578,MLT1E1,-0.307475056636088,10.1527870870005,morula,-5.70955719496938,1.13270487828526e-08,1.95150123409999e-08
579,ERV3-16A3_LTR,-0.418876759637072,9.27158011904434,morula,-5.73108958951793,9.97875408439071e-09,1.72254609340259e-08
580,RLTR20B1,-0.254912874961708,10.7241721048003,morula,-5.77023485536422,7.91611284992631e-09,1.37239231313293e-08
581,MER70C,-0.834232210836465,7.31342488223452,morula,-5.79028859435954,7.0265587485709e-09,1.22242871379247e-08
582,ORR1D-int,-0.26551210557934,10.6172330223785,morula,-5.79146644141829,6.97745018664694e-09,1.21626533645669e-08
583,MamRep1527,-0.464052600870615,9.01112971671437,morula,-5.80116381281303,6.58562235505421e-09,1.15021970012636e-08
584,LTR52,-0.517645663780577,8.70228806862017,morula,-5.81425279714559,6.09053153763441e-09,1.06584301908602e-08
585,L4_C_Mam,-0.349299841297871,9.84771270976018,morula,-5.83538945154692,5.36650684258506e-09,9.40991042023298e-09
586,MMERVK10D3_I-int,-0.182831345927673,11.7291499834251,morula,-5.8632536810462,4.53883967679042e-09,7.97436457048751e-09
587,RLTR43C,-0.464971642547142,9.03909625658166,morula,-5.86926744942597,4.37724844365695e-09,7.7056908245763e-09
588,ORR1D1,-0.0510898925278026,15.4382093057921,morula,-5.93231163171926,2.98698991445364e-09,5.27919291043595e-09
589,MIR1_Amn,-0.111229950245104,13.2000504723715,morula,-5.93991604217969,2.85168083532871e-09,5.05008817252435e-09
590,LTR16B,-0.472876892631344,9.03977624595149,morula,-5.97046115322753,2.36583911590347e-09,4.19806581644349e-09
591,MER67C,-0.339776744672644,10.0083993840915,morula,-6.00139579373294,1.95628476295963e-09,3.47827430854222e-09
592,LTR52-int,-1.51203638401676,5.72560555591616,morula,-6.05317876333468,1.42015118340117e-09,2.53008898205139e-09
593,L1MEb,-0.477526700273636,9.05623502566136,morula,-6.06365963416466,1.33058587389912e-09,2.38006205612941e-09
594,MLT2E,-0.736329773557251,7.84127787054016,morula,-6.13672014764815,8.42425953386173e-10,1.51296297486931e-09
595,LTR50,-0.340701183088212,10.1111710516246,morula,-6.23593992254631,4.49073434470719e-10,8.09789621185536e-10
596,MamGypLTR3a,-0.690306975318939,8.11623857040954,morula,-6.32838003501457,2.47748357511194e-10,4.4948630577031e-10
597,L1M8,-0.659339345705663,8.25637023140175,morula,-6.3452913221398,2.22004936729809e-10,4.04431124493443e-10
