,oocyte,2cell,4cell,8cell,morula
ERVB4_1C-LTR_Mm,-0.108216902811209,-0.567065075929788,0.014427448151354,1.48144895474681,1.81932266701325
B3A,0.0993937727462986,0.121853752121548,-0.00579867887473801,-0.214067433589554,-0.0119816074553097
PB1D10,0.125905449063999,0.327086299966105,0.60391442752651,0.432676875160838,0.490920850140231
RMER16_Mm,0.121039733514264,0.216824107481832,1.76296197348241,2.89497847407971,2.17987141421632
RLTR13C3,-0.00371403428279182,-0.238701831455276,1.13480857494868,2.30674269839821,2.22675834025986
PB1D11,0.0168654430392676,0.310267454511258,0.740687924052685,0.853130888527477,0.612608306607776
MLTR25A,0.0112603831994522,-0.0310262989172033,0.392195788449888,1.11775070346896,1.17620688353367
ORR1A2,0.0291481162496144,0.26629333299133,0.252189266032554,0.465931439478827,0.681612250145637
Lx2B2,-0.134777928549982,-0.401580973571045,-0.817981635896477,-1.47930771334536,-0.76957335740182
ETnERV2-int,0.123424374522185,-0.349442847776392,0.219857502442931,1.21993986733482,1.03477665380906
RLTR4_Mm,-0.1067351956848,0.659914040268758,1.73039800383026,2.71278183712687,2.17960228115892
Lx5b,-0.1111671607888,-0.360951365074061,-0.742482935659475,-1.56918029892544,-0.940485301474953
MTC-int,0.268783092179454,0.0239184361472577,-0.432484819323189,-0.709027152975538,-0.829544412688858
ETnERV-int,-0.151195970783312,-0.398290796991912,-0.167339015853322,0.752724355318105,0.849485894725257
B4,-0.0204316018400726,-0.00125265301377255,-0.237980872512476,-0.379014797250817,-0.238934478074011
B1F,0.120769947072736,0.350159215553297,0.59285786071505,0.598342376927144,0.534187785916752
RLTR9E,0.292324578490945,0.657579326271628,1.30366334518502,1.97652274462175,1.65567485422861
RMER19B,0.251572017113314,0.254128736560527,-0.174605813713435,0.0248504769830258,-0.327169051532519
Lx5c,-0.0422117234730658,-0.303075733075077,-0.621712076410086,-0.903433906790791,-0.562222762998133
RMER16A2,0.0504437925535005,0.671644625288772,2.0976067283655,3.45467421980179,2.69160707013843
RMER17B,0.107704982482547,0.67675388748478,-0.208649554442676,0.309683294709468,-0.119319991310639
RMER17C,0.170715015790467,0.577775595034656,-0.255332093131524,-0.178000213949867,-0.0736063560460353
RMER13B,-0.0400379137715973,0.442838602731406,-0.515000429116022,-0.551623665519023,-0.558589932224001
L1Md_F3,-0.157912815773231,-0.398893417940103,-0.606435800603432,-1.13129296491111,-0.624346156440134
ORR1A3-int,0.0673313967517319,0.792704346203413,1.31119331831015,1.03343703893276,0.762685897326255
L1VL4,-0.201100095043858,-0.50872338346111,-0.826917336330783,-1.80959672315565,-0.791010678436313
ID4,0.0977268820659925,0.294411480512842,0.753211940536322,0.705298515042368,0.547471533206157
RLTR10,0.449547921509018,-0.516021022999248,-0.120728410737259,-0.0495434524297693,0.153864132493337
RMER16,-0.0703980181823839,0.378790300239611,1.26251363202586,2.31250833256237,2.041970259606
RLTR10C,-0.107245144042331,-0.742365033256266,0.360984980465457,-0.0179861365436558,0.727857651838352
L1VL2,-0.0923547422448248,-0.20411610106859,-0.705273190507914,-1.16954727329083,-0.63192272327255
Lx4B,-0.167622920910619,-0.3715570840081,-0.820006140921499,-1.52003762175968,-0.978829901086867
IAPEY3-int,-0.984769170720302,-1.58079577112489,-0.474666012446001,-0.709397596687081,-0.395777923497562
ID4_,0.0778103001604175,0.231117724339543,0.707818595569409,0.588540878791444,0.450856392630188
IAPEY_LTR,-0.115563329412929,-0.0283007603001737,1.31107066065452,1.4997843975778,0.747884803893689
MLT1C,-0.00903729021084351,-0.00714805511924379,-0.49093211178592,-0.892116887553749,-0.736858597244855
Lx4A,-0.134543869813682,-0.371158816670204,-0.730062556614332,-1.10659168864031,-0.727384771645909
RLTR17B_Mm,0.0475238922641088,-0.165779686377184,-0.10563008448883,-0.896301505879161,-0.390116372719941
RMER17A2,0.0207931714472097,0.422588948111064,-0.495640127231551,-0.786485102803104,-0.563313196140934
MTB-int,0.550286019714598,0.240329971205844,-0.510546411042671,-0.962128971567563,-0.915720614310353
MURVY-int,-0.665752187852393,0.718995126157323,-0.612250539540329,-0.888127043971409,-0.846816455978613
RLTR6_Mm,-0.0690988739662647,0.9219523392515,1.71338622800738,2.42473206210157,1.93444734890234
IAPLTR2a,-0.929682415856417,-0.729534640840295,0.571981245412291,0.432562053717015,0.533287153687212
Lx6,-0.100003578252225,-0.48773111291847,-0.613350199705567,-0.996576080512632,-0.561907510880248
L1_Mur3,-0.100770600258389,-0.506216791957006,-0.561510914024459,-0.584772990010048,-0.326323145776963
MLT1B,0.00755660021152479,-0.0895881362925567,-0.438158300688416,-0.864373498068398,-0.660959544762557
RLTR25A,-0.0686708408238741,0.0103547178926529,0.541856279634709,1.09575532506785,1.03412951791756
ERVB4_2-LTR_MM,0.338811229666707,1.15892755213684,2.46296795708273,3.45853931575115,2.7871565362578
MLT1D,0.0265131155066432,-0.0499090338332516,-0.473124878017596,-0.775829428067751,-0.630465843886889
MLT1A0,-0.00304481216238586,-0.165461471183996,-0.464831880687133,-0.911786374740942,-0.664039637402454
MMERGLN_LTR,0.2597926230355,0.479043119331615,1.44249113491047,2.32284907108707,1.9948308532065
ORR1G,0.0366301348231296,-0.0635201392697935,-0.487297845015941,-1.01152522673035,-0.912690896193709
RMER15-int,0.139483577369356,0.00328216373771973,-0.492435007606724,-0.807016353389386,-0.781482466424064
ORR1F,-0.00206822360195376,-0.0988161385684373,-0.350224552445003,-0.498271274478117,-0.418016494398172
ERVB4_2-I_MM,-0.270198772183803,-0.0256736776620318,0.715304435994447,1.05675117423608,0.932996882091786
MERV1_LTR,-0.123405288747759,-0.307331949322294,0.48421922641917,1.37611972138116,1.47361250629561
RMER2,0.362025649331537,0.320154515223375,-0.245221696423717,-0.315902926280335,-0.41196284399318
PB1,0.0349597653286661,0.39164035584275,0.663301272257808,0.807390042350692,0.49055654227332
MLT1A1,0.00556760713714444,-0.120735445972644,-0.328112936507391,-0.941114052583482,-0.724686414505523
RLTR20A4,0.0649622311591139,0.0138769528301365,-0.0948448367094387,-0.764694194278592,-0.449982495411667
RLTR13B3,0.153059688408984,-0.124385286236119,0.683641701194878,1.63291019952482,1.63682789325976
BGLII,0.539748250579799,0.279806015121284,-0.381194779193105,0.13827983292826,0.408970684802983
LTRIS3,0.0147970052834767,-0.113876013715842,0.0253896979215021,1.89789920839857,2.29455261433865
L1_Mur1,-0.178797053242154,-0.633690992520798,-0.754819447656716,-1.74585329451095,-0.849545783012435
ORR1A4-int,-0.0856582783496619,0.373153696288394,0.795616546901046,0.627540048493936,0.176199527270967
Lx10,-0.0750960791913046,-0.528772875300888,-0.604383968241072,-1.35948072700407,-0.810985930094769
MMERGLN-int,-0.282583971328081,-0.380962164608564,-0.294740870536283,0.442498052908749,0.213403391764241
L1_Mm,-0.144401626534428,-0.51693942347932,-0.609936498680474,-1.52394256878207,-0.896641024004657
RLTR31D_MM,0.0588546624231479,0.352941495787899,0.106158884051713,-0.505550153115953,-0.505588256438937
MTD-int,0.113678876647621,-0.19758119144376,-0.715457872980791,-0.961917462488652,-0.784972698147612
IAPEY2_LTR,-0.465360235413869,-0.449530439611919,0.554782903722141,0.689200420441113,0.41943899068456
ORR1B1,-0.00584127876755364,-0.147436111366479,0.0630566856947845,0.0582918755916192,0.306543573357796
Lx8b,-0.0947155812728764,-0.478451839451772,-0.500440930942714,-0.831356184558753,-0.52204055495366
IAPEy-int,-0.992746620947532,-1.59435586921638,-0.387680882865501,-0.589599916859401,-0.246928097278417
RMER19A,0.226685103181495,0.0704016892573416,-0.276745047782822,-0.39398049775619,-0.655450386209859
ORR1E,-0.0272551433687241,-0.156246540623215,-0.387765899706738,-0.497853066942184,-0.388582665616176
IAPLTR2a2_Mm,-0.0407235672044272,0.367804200012511,1.02796437572718,0.823519742841712,0.498116327205548
Lx2A1,-0.120628055137153,-0.247979077991033,-0.88334819333902,-1.58788189746017,-1.01313516914418
Lx2B,-0.142393430497127,-0.402386454200971,-0.711181890061683,-1.1545602804839,-0.815504389589795
MMVL30-int,-0.0193321393225056,0.331182028513218,0.256527878628642,1.05646719609702,0.809616665321757
IAPLTR2b,-0.34838578798871,-0.292995376207582,0.707166491049706,0.398661646316571,0.677874712435873
RMER3D-int,0.289382618869675,-0.33488718532278,-0.570405064858118,-0.442239567159343,-0.277839256585311
MLTR11B,0.149075177281295,0.0206057990297622,-0.325732132747642,-0.588929454505981,-0.647832831797825
RLTR10A,0.768100351045644,-0.270476229937571,0.0308152634882594,-0.0676756749562267,0.134260239859001
RodERV21-int,0.0316347944223311,0.00255484671903103,-0.645979053999242,-0.679138436493844,-0.734738833475753
RLTR13D6,0.543391919575664,0.105267009795154,-0.342428983445552,-0.529244699891097,0.168371928906936
RLTR25B,-0.147755563974213,0.0551488143941351,0.196352401320492,0.569595246458208,0.644212230030218
L1MA4,-0.129480956594736,-0.388939786424751,-0.65067001571201,-1.23205421662479,-0.985060373623375
RMER17A,-0.196367986078324,0.114785683600192,-0.822307781038956,-1.13780940427878,-0.607958891352492
RLTR13D3,-0.106206029910882,-0.329815767069376,-0.11071683786211,0.908442752128231,1.13945033727512
MLT1A,-0.0303764585484884,-0.131815120742446,-0.439574763956329,-0.936724532292868,-0.832321754616369
IAPLTR3-int,-1.08173318206417,-0.726761315836557,-0.19045748097964,-0.891885626050944,-0.196280382448184
L1_Mur2,-0.194738984666604,-0.613010781520446,-0.614874849355954,-0.907537138106846,-0.476999202209669
MTE-int,-0.0295844750554633,-0.171817018228846,-0.454081404341486,-0.743705658584487,-0.779831401193606
L1MC1,-0.0268852345570963,-0.325163945683328,-0.5607439872914,-0.920025223922301,-0.86677834955669
MERVL_2A-int,0.00719729410364586,0.0736192251103566,-0.348908879387893,-0.525335361047212,-0.503475116896012
MuRRS-int,0.36128588999138,-0.0274008202974974,-0.540593470018266,-0.278961189823694,-0.336431199776216
RLTR9D,0.228431121169356,0.516232370500401,1.10408148572912,1.69389954862821,1.3034994380078
RLTR1D2_MM,-0.278822260634375,-0.127987079409049,0.461485336272945,1.59630606591717,1.25850266853069
Lx2A,-0.133546563303984,-0.306786696075675,-0.873955171736852,-2.07465673016877,-1.10267119587078
L1MC3,-0.067965603211607,-0.301391164707588,-0.541323486137653,-0.956166619896278,-0.916664049499654
MT2A,0.0647688366540359,0.0214323136586642,-0.238735540867126,-0.290002964420132,-0.371539958744835
MLTR11A,0.210399890526596,0.0168322960926876,-0.415399094687999,-0.502848340167201,-0.495802309719177
L1MB3,-0.0349302695697079,-0.0721242417779479,-0.441714444076988,-0.643754336474906,-0.689625468581183
MusHAL1,-0.0768118240079705,-0.537686650331037,-0.810570033356618,-1.11666783359726,-0.930148100425691
MMERVK9E_I-int,0.285688417314807,-0.0164041525843664,-0.337152655703349,0.159378045709557,0.174865723646472
RLTR20C1_MM,0.0830705252060748,-0.0272593461355829,-0.00816218854601802,-0.729718540066702,-0.469045027324299
MTEa,-0.0284999818880138,-0.114829771535488,-0.350162336689425,-0.385463372037948,-0.316406000982024
RLTR1A2_MM,-0.286701031207821,-1.18146602307189,-0.2605336217326,0.361238428753515,0.694358012648236
RMER17B2,-0.0812271294853835,0.58517205795687,-0.164407703649098,-0.303020160457183,-0.483209380730834
RLTR13E,-0.033140233746802,-0.193752571701391,-0.422745729431974,0.681368182457569,0.730025202841667
MLT2B1,0.113950378547298,-0.0324223120508808,-0.482838004529677,-1.15016451149748,-0.906313427588542
L1MA6,-0.0630593740651616,-0.408872944509846,-0.552087113377665,-0.978930844355803,-0.812006398256006
RLTR6B_Mm,-0.681943773329029,-0.574045642343888,0.0446218490749467,-0.0208181215759637,0.36100828767573
ERV3-16A3_I-int,0.316807047749518,0.13628513385783,-0.446851327681842,-0.906624057464428,-0.941442218258357
IAPLTR4_I,-1.10741083311818,-0.678288493088273,0.271384186915998,0.619097061625758,0.81314026678734
L1MEc,-0.0667359314806524,-0.299084102048155,-0.538850877005594,-0.819296504663855,-0.872834438235873
ORR1A4,-0.0536629198874848,-0.130967773175459,0.0411041717748187,0.059264979667473,0.304308920716923
L1VL1,-0.179886126743458,-0.386370894596159,-0.716413954714294,-1.10139398371139,-0.948148385884482
MLT2B4,0.0742047475941811,-0.0651709292154061,-0.416272016041636,-1.11042136244328,-0.930033664605608
RMER16-int,-0.104264878984976,-0.508297983168581,-0.354384820208754,0.0732212035474002,0.0908892023613441
RLTR11A2,0.103961939160577,0.0499113483882322,-0.381071349425051,-0.572186168303354,-0.407894021442767
IAPEY4_I-int,-0.571807559853451,-0.929382891034011,-0.212824536862564,-0.0162686004534067,0.0487127544261312
MLT2B3,0.0603501819025911,0.0729102910860768,-0.341385827468764,-0.942735359307608,-0.784406315199322
LTR33,0.122030840721091,0.262682154792652,-0.23743207559042,-0.774854179106405,-0.696064361616417
MTB_Mm-int,0.522932318828526,-0.022352746790909,-0.518857292524203,-0.444383306237569,-0.600121644102103
L1ME1,-0.0642728966854448,-0.345576741587558,-0.548429314496678,-0.804860437330686,-0.832161677307687
RLTR41,0.102161376389991,0.186328434440239,0.0133062322806019,0.800268346362828,0.874300715757268
RLTR10B2,-0.0528403826429311,-0.681193276102855,0.29810542815882,-0.214021380282033,0.603058889140859
RMER12B,0.181475181867684,0.294972567046054,-0.0734665512454759,0.842591267116362,0.73522668030509
MTEb,-0.0788790613765611,-0.133750801041294,-0.35141231020406,-0.566285543044433,-0.501171918406938
MIR3,0.0425660954261982,0.179814820949243,0.407788360139154,0.493578274636602,0.258060093444075
ORR1B1-int,-0.139297915597145,0.0105309507388206,0.352536833569845,0.304994095312056,0.0780296294196233
L1MB7,-0.0589965269221473,-0.143800098476826,-0.340974471938515,-0.599138851133217,-0.605565123173894
LTR16C,0.0921080086592059,0.110117008004431,-0.381575624828342,-0.926699746969167,-0.84900989503028
L1MC4,-0.0217597869363723,-0.133999914698526,-0.264180457955789,-0.572440375416965,-0.640072252587714
L1_Rod,-0.164882930500243,-0.527721303118946,-0.579908715845378,-1.09296103737159,-0.665083372053977
RMER10A,0.225491396128356,0.677799353712692,0.232764521962246,0.61156936392019,0.493757713112
MLT1F2,0.0229389762730205,0.0757602152423304,-0.424029537664112,-0.781842817549688,-0.585181930420244
RLTR13D5,0.234190668567986,-0.117950630502545,-0.367162471329653,-0.239067422003661,0.575091337168497
RMER17D2,-0.190736093031426,0.289277473950512,-0.385433361629003,-0.551047870502231,-0.16370083063498
BGLII_B,0.121094548696856,0.319979766476146,-0.288463204537404,-0.740057909215894,-0.544253535995195
RLTR23,0.0668980208184757,0.166458401652412,0.183574049031293,0.832634257905626,0.713412655853373
RLTR10E,0.320058771957136,-0.230923678119794,1.07664716786454,1.01961216789686,1.63145285482736
MTE2b,0.0195062840008123,-0.118650275461068,-0.252561711685103,-0.328916440802801,-0.269889546976689
RLTR22_Mur,-0.104299372396562,-0.619555192251175,-0.0935804813846756,0.227601522255832,-0.040181506756907
L3,-0.0443697541467407,-0.110337769978735,-0.143743719019586,-0.49201477327889,-0.48750795608267
MTE2a,-0.0182595291280477,-0.13904942100284,-0.303645671884949,-0.37724306239452,-0.304087815798129
LTR16A,0.108122436600426,0.106128253130995,-0.341249643188269,-0.90065283791425,-0.841045420169076
RLTR10F,0.338307730461781,-0.190361196192233,0.799027265184601,0.408857686131197,1.14799593914271
MLT1G1,0.144688204092487,0.140034327114323,-0.230413650250208,-0.741648069157019,-0.837201707919745
MLT2B2,0.0043680363690609,-0.133621622897782,-0.477222374233517,-1.20607796787633,-1.05277908273796
ORR1E-int,-0.0682115749967168,-0.151882491956517,-0.638268059234757,-0.974907409284229,-0.834165722420781
RMER6C,0.054877479571756,0.146667281955727,0.228011728258844,0.00711726296782433,-0.231400807263496
IAPEY3_LTR,-0.509206173961636,-0.451542741852661,0.452006413919395,0.205297038118434,0.372207288994433
IAP-d-int,-0.0496899376418778,-0.999275088229189,-0.626250482276354,-1.23860089070168,-0.429398782860273
RMER6B,0.151905681891587,0.700735145450297,1.00073815163067,1.03038264383382,0.571706073487184
RMER19C,-0.0522067113434947,-0.309767367858772,-0.495761176336669,-0.698779644439632,-0.724445775146101
RMER17C2,0.104595105293137,0.577423415289592,0.062268225746042,-0.0952812179058123,0.0701437218770858
MLTR14,0.0994989710872405,0.173923377492939,-0.195520498029703,-0.0505679749575986,-0.0754382487484043
MLT1G3,0.115393881965794,0.221435345100298,-0.185666217138468,-0.727617777861197,-0.703338915269713
RMER19B2,-0.0581038303954851,-0.415849057042633,-0.561587183669915,-0.735171268593232,-0.781444289609192
MLT1I,0.013319507067692,0.0110960489125611,-0.318689231937582,-0.858378036891387,-0.807708508709034
RLTR11C_MM,0.176840837034632,0.402534912909228,-0.143820835871655,-0.435310657215304,-0.607578258463726
RLTR26_Mus,0.0811306630875427,0.580436673214346,-0.00859063663868842,0.119053365111728,-0.0968996222027366
RLTR13D2,0.0559960294990334,-0.205749309755916,-0.278341677714435,0.485113578390217,0.903865276631215
MURVY-LTR,0.0507235764749029,-0.718575779555549,-0.0585917838402584,0.158266446059758,0.239323608697175
RMER16A3,0.0934492590014482,-0.428277287619033,0.211766600012886,0.960084181222848,1.15934610914395
MIR1_Amn,0.0308747542176903,0.181887242676391,0.505233922286928,0.16223435744706,-0.111229950245104
MLT1L,0.137709729724188,0.137522724565992,-0.161467340434687,-0.643028453834646,-0.61215901356411
RLTR22_Mus,0.401349448718181,-0.260870175727732,-0.319922016627395,-0.352589631579246,-0.202527610348738
RMER15,0.0337650258369261,-0.0334458878439518,-0.162637806779157,-0.182253016516561,-0.191615433931993
RLTR13A2,-0.0552430953112037,-0.49114538792154,-0.585955263133353,0.1378276858842,0.888469730360603
MIRc,0.0470641244492838,0.116425119873042,0.344496470966014,0.315535855037079,0.166560853225016
ERVL-E-int,0.101736462190549,-0.0579818985917325,-0.413706220893633,-0.94593072327419,-0.899792250120748
ID,0.166203587312014,0.382685094374739,0.746552669745923,0.514275307228159,0.385884999124097
RLTR17D_Mm,0.0796641000809309,-0.72142071155795,-0.620327977106161,-1.0813556271063,-0.707722704075477
RMER4B,0.13494814946056,0.0554025338084988,-0.156537855793129,-0.117151961841966,-0.21575330893336
LTRIS4,-0.094297131479493,0.0426308902142021,1.15443574683934,1.65223213384878,1.34968264323367
ERVB4_1-I_MM,0.324520073799791,0.635935163338701,0.130314854358477,0.168787604908172,-0.161122679984305
MERV1_I-int,-0.108945092278122,-0.158622560921328,-0.72221363026933,-0.675255731680926,-0.411379122245858
MLT1H,0.0486960464181003,0.0215378265867317,-0.187111867527585,-0.48176851228345,-0.603696745570392
RMER16B2,0.0808486668833907,0.391103223739569,0.864160818576394,1.51815063480612,1.37175870968941
ERVB2_1A-I_MM,-0.139697177891632,-0.107341180622353,-0.154731346868966,0.925297724574842,0.94862898899512
RLTR47_MM,-0.394907053066984,0.560068390231024,2.23261865981592,3.10076303769101,1.81398745228851
RMER10B,0.201630809997719,0.606821068359324,0.286495714929518,0.672925980025078,0.714809230324439
RMER13A2,-0.0236636704314681,0.150193723990648,-0.356920827856094,-0.400868588484742,-0.406648212399235
RLTR14,0.219283837876172,0.322760420858913,0.0833324798965191,0.0420334285681576,-0.243339061472272
L2c,0.0431760159866215,0.118083991286306,0.00225810650283986,-0.130602952064198,-0.193689038051463
RMER17D,-0.212664809099357,0.291275482396723,-0.467852322351173,-0.0978591431641107,0.0611443101849455
ORR1B2,-0.0381646409729797,-0.194665444671142,-0.0816329619575989,-0.179516482729218,0.137601466826967
MMERVK10D3_I-int,-0.441849343539297,-1.28148746230057,-0.576102808374527,-0.622978754946506,-0.182831345927673
LTRIS_Mus,0.543624642887002,0.395346230940181,0.211935340983332,0.72473784767715,0.787591354820253
RLTR10D,0.197474315269441,-1.08245059848552,-0.339279459559724,-0.499186100108151,0.0460672186819248
IAPLTR4,-0.662991640599881,-0.900688605637122,0.100549971799498,-0.323093730252699,0.0569243137659836
MLT1F,0.0955033880323997,0.139224044682502,-0.241786301929893,-0.51529229659645,-0.455508801825069
