,id,M,A,stage,zscore,p.value,fdr
382,UCON86,0.159988664756373,6.84886389130324,oocyte,0.993819522325,0.320310739997151,0.387423466472744
383,LTR41,0.03496094298861,11.1493333636547,oocyte,0.9640517471981,0.335019982763997,0.40411501313052
384,MER92C,0.0801758958437754,8.67043358501225,oocyte,0.936348570929787,0.349093748009519,0.419951748282088
385,CR1-13_AMi,0.12866536793042,7.29844428351398,oocyte,0.934004215761314,0.350301718363634,0.420835442736852
386,MER31-int,0.0629906797794769,9.34523603462615,oocyte,0.92947874769314,0.352641034068382,0.423074061115778
387,MLT1B,0.00755660021152479,15.4344994242385,oocyte,0.920647576649074,0.357234454223648,0.428007317796258
388,MER65D,0.0752944059878673,8.73133899884614,oocyte,0.898098006571022,0.369133301696677,0.439303219823756
389,MER4B-int,0.0963051579209351,7.98971259766574,oocyte,0.888348930083221,0.37435308728454,0.44491964518176
390,LTR78B,0.0346429749979274,10.9296722229332,oocyte,0.88525430435676,0.376019489563163,0.445432915502226
391,ERVB3_1-LTR_MM,0.0501670964607343,9.85973451987195,oocyte,0.884756272029784,0.376288098472634,0.445432915502226
392,L1MEh,0.0534305390257346,9.67145944086722,oocyte,0.882785704708013,0.377352065619965,0.446098386085305
393,MLT1J2-int,0.117506086548311,7.31740552508586,oocyte,0.858620982672173,0.390549657878609,0.461087179089088
394,MLT-int,0.0217000630276415,12.1707275482002,oocyte,0.852566492076937,0.393899751058103,0.463920730781278
395,RMER20C_Mm,0.0134587696967892,13.4975892724662,oocyte,0.837586298111423,0.402263090851439,0.472406720960277
396,MLTR25A,0.0112603831994522,13.9509101924137,oocyte,0.820042197399901,0.412192052001402,0.483428409273412
397,MLT1M,0.0420679359558737,10.1241931270038,oocyte,0.813133898252858,0.416141293080842,0.487417140380591
398,MamGypLTR1c,0.0537301700449388,9.32320903939195,oocyte,0.786802856694893,0.431397280962482,0.503958190243951
399,RLTR31_Mm,0.0409946361985417,10.0515484781674,oocyte,0.772686706402273,0.439707815930711,0.51105529144651
400,RLTR53B_Mm,0.0472264235593472,9.63655630960992,oocyte,0.770898543614697,0.440767070455905,0.511542983858093
401,LTR108c_Mam,0.143382672496584,6.35787377141568,oocyte,0.751300005309635,0.452472126023441,0.523760052128696
402,MERVL_2A-int,0.00719729410364586,14.9369069084198,oocyte,0.737833960457603,0.460615353564979,0.532492911988643
403,MLT2D,0.0145704554242416,12.8461424223864,oocyte,0.723465807905308,0.469393753400713,0.541233523700692
404,MLT1I,0.013319507067692,12.9864997936898,oocyte,0.694326471441976,0.487477493704298,0.560630649292524
405,MLT1F2-int,0.0606525438270103,8.58488911772427,oocyte,0.687649095806022,0.491673783108111,0.564726089383864
406,LTR86B1,0.0741381233232863,7.90120769454516,oocyte,0.663214805242198,0.507192990704995,0.580301890266076
407,LTR75B,0.0558346727828856,8.5727372332042,oocyte,0.630365984403384,0.528455160704882,0.601532186769065
408,MER67C,0.0206586258029845,11.4169816346777,oocyte,0.625038354097514,0.531945885763539,0.604731320260596
409,MLT1A1,0.00556760713714444,15.1348754409068,oocyte,0.611342579176625,0.540972808051026,0.613424523415003
410,LTR91,0.0660538516064078,7.9745485778646,oocyte,0.606107632526514,0.544443282990053,0.616573348507206
411,MER129,0.0600712483538692,8.19427775199128,oocyte,0.59482753441865,0.551958760344356,0.623247021015562
412,LTR104_Mam,0.0286914719187345,10.3228520815903,oocyte,0.594108674783102,0.552439429201645,0.623247021015562
413,LTR87,0.0317915207150466,9.92005548519896,oocyte,0.572526310359154,0.566965466483621,0.638015569245492
414,LTR106_Mam,0.0372756321444366,9.43160614840439,oocyte,0.566745968569102,0.570886784615402,0.640805999397844
415,MLT1E3-int,0.117718826014524,5.97125725266962,oocyte,0.539474518337928,0.589559474908659,0.66093111373745
416,LTR101_Mam,0.0323654292693816,9.68350257341115,oocyte,0.536982117963366,0.591279966147871,0.662025050258762
417,RLTR1B,0.0107638980826228,12.8027089842978,oocyte,0.526472492439715,0.598559959409436,0.667436953810792
418,RMER16B,0.0395366943613825,9.04461143478878,oocyte,0.525671259998306,0.599116635704175,0.667436953810792
419,CR1-16_AMi,0.03453797878616,9.35957741197819,oocyte,0.512175407011853,0.608528253302861,0.677073363186788
420,LTR16A2,0.0185894951274109,11.1318274502193,oocyte,0.509506496201636,0.610397246039107,0.678303939660958
421,LTR108d_Mam,0.0719118305598413,7.08402263411204,oocyte,0.484633801849854,0.627936131850229,0.692954889548716
422,LTR68,0.0456817406812017,8.39053254952635,oocyte,0.484179740284813,0.628258313809072,0.692954889548716
423,LTR80A,0.0384023734266886,8.80726865882583,oocyte,0.470270554216942,0.638161732220582,0.703005923102971
424,LTR39,0.133171552262438,5.10411717916989,oocyte,0.451875409929535,0.651358740131358,0.714886320958985
425,L2b,0.00309032327844203,15.743283938007,oocyte,0.41909748431744,0.675144889161358,0.739167249340452
426,CR1-3_Croc,0.035441003516502,8.54290219013904,oocyte,0.396008159074951,0.69209900917001,0.754939900800171
427,MLT1J1-int,0.0345564690895683,8.55236079681036,oocyte,0.387392458550637,0.69846568600928,0.75909045826681
428,X7B_LINE,0.0319570390217719,8.73611536140849,oocyte,0.381809277637951,0.702602836637327,0.762654361136244
429,MLT1E-int,0.10098403117474,5.28965796879001,oocyte,0.365415236218767,0.714801469603077,0.773271044487463
430,LTR77,0.0608051608207447,6.72779204378931,oocyte,0.362189256008267,0.717210607776823,0.774726889809958
431,UCON49,0.047135928467931,7.44313407643648,oocyte,0.359763687541808,0.719023860548167,0.775301095065028
432,MamRep1527,0.0158967770985267,10.5671498579249,oocyte,0.358256546780284,0.720151333444307,0.775301095065028
433,LTR83,0.022518578908089,9.53525048244068,oocyte,0.354898984527749,0.722665269253387,0.775301095065028
434,MER77B,0.0119954442400851,11.3490216535514,oocyte,0.35448003202993,0.722979165924999,0.775301095065028
435,UCON51,0.0518567529017195,7.1018269427648,oocyte,0.35164018751503,0.725108122385572,0.775717353550871
436,MER67A,0.0192832912843035,9.84453489471986,oocyte,0.338296895243915,0.735139463179734,0.782985111962443
437,RLTR30D_RN,0.0300576170080114,8.55013097271501,oocyte,0.33669814365376,0.736344462898679,0.782985111962443
438,MLT1G1-int,0.0327604820126778,8.29209957722989,oocyte,0.335581856495181,0.737186207775663,0.782985111962443
439,RLTR12B2,0.022810634769263,9.24775577332644,oocyte,0.325407851665954,0.744872413841249,0.790204744516551
440,MLT1N2,0.0098155182620617,11.6672763168762,oocyte,0.323888016556201,0.746022816787721,0.79048186427209
441,LTRIS3,0.0147970052834767,10.1919655017025,oocyte,0.292809924296341,0.769667442080952,0.81070421328195
442,ERVB7_1-LTR_MM,0.00710927665125807,12.1818665365661,oocyte,0.28039450087986,0.779174855572374,0.819309405494366
443,MamGypLTR1b,0.0186281834009777,9.39582310813209,oocyte,0.279735726104763,0.779680266645932,0.819309405494366
444,LTR81AB,0.0275078499600799,8.08478636898534,oocyte,0.26224113844318,0.793135538958843,0.829526463687543
445,CRP1,0.0315723566872106,7.56028094822145,oocyte,0.250960121262944,0.801844941290631,0.836666846018041
446,MLT2B2,0.0043680363690609,12.7257604219525,oocyte,0.208021428610123,0.835212235716312,0.866398690258812
447,X7C_LINE,0.0137223945429413,8.81967035432612,oocyte,0.16876651709158,0.865980295985365,0.896224078150162
448,RLTR34B_MM,0.00441132128934307,11.9329604887135,oocyte,0.15960407653032,0.873192967544372,0.901589486814107
449,RLTR12C,0.00634705834452862,10.8348101961864,oocyte,0.156944611076224,0.875288500932649,0.902704730080191
450,X1_LINE,0.0158789647703999,7.77319102410897,oocyte,0.135883351835084,0.891913496705801,0.917721178902149
451,ORR1D2,0.000813999590130135,16.2125637316161,oocyte,0.129928268828679,0.896623178566624,0.920436496242181
452,RLTR1,0.0125091746806143,8.10453626824207,oocyte,0.120073041542489,0.904425287593219,0.926579561571133
453,LTR69,0.00983086249137302,8.58859296104028,oocyte,0.111600712597821,0.911140006982201,0.931038466904801
454,MER66C,0.0229405284475991,6.0947578649001,oocyte,0.109727923748075,0.912625154180441,0.931485375506788
455,MER57-int,0.00633771192972868,9.6211439646335,oocyte,0.102902237827808,0.918040561601706,0.935938141357702
456,LTR9,0.0221008864430294,5.86161715044669,oocyte,0.0975061924184732,0.922324416826572,0.938153783248081
457,LTR41C,0.00414311612222779,10.0400658934347,oocyte,0.0777812923555301,0.938002027896433,0.951834512896892
458,LTR37A,0.00197009060937042,11.1028524839498,oocyte,0.0534572828149188,0.957367565329567,0.968259118973817
459,LTRIS4B,0.00328572606828287,8.99794980778508,oocyte,0.0429854868274645,0.965713102994316,0.97337749270062
460,CR1-L3B_Croc,0.0115498013535917,5.24592654816484,oocyte,0.041164820024275,0.967164499440888,0.973736398644337
461,LTR108a_Mam,0.00325850875448849,7.44256218355205,oocyte,0.0248655501940181,0.980162205695498,0.983481039349094
462,MER74B,0.000757721456553173,10.8360477646142,oocyte,0.0187443241346375,0.985045068910476,0.987266140091785
463,LTR16E1,0.000226675600906862,11.3293384831943,oocyte,0.00665299777163711,0.994691714954538,0.994691714954538
464,LTR28,-0.00391593477259772,5.23837310196973,oocyte,-0.0139203529571411,0.988893523990897,0.990007142824221
465,MER110,-0.00242704876216038,9.3635946228392,oocyte,-0.036041675057804,0.971249128635489,0.975638955205593
466,MamRep605,-0.00123783883557285,11.353535882856,oocyte,-0.0366369283617668,0.970774498710027,0.975638955205593
467,MLT1G,-0.00106579249216379,12.271492804142,oocyte,-0.0433619425716766,0.965413014578171,0.97337749270062
468,X5B_LINE,-0.00598082255177737,7.65610468512384,oocyte,-0.0491452585750139,0.960803535833159,0.970629935631453
469,X7A_LINE,-0.0051210061444405,8.98656559017695,oocyte,-0.0667317128126801,0.946795287399702,0.958657187355735
470,LTR16B2,-0.00284081493175989,11.0825715763857,oocyte,-0.0765439455715075,0.938986352992772,0.951834512896892
471,RLTR46A2,-0.00755595252246621,8.37514413379583,oocyte,-0.0796593905311949,0.936508158429519,0.951492288964391
472,MamGyp-int,-0.00962957935655154,8.25895769645794,oocyte,-0.0975140311763865,0.922318192066314,0.938153783248081
473,RLTR13C3,-0.00371403428279182,11.4009548068589,oocyte,-0.111747721350198,0.911023440099806,0.931038466904801
474,MER90a,-0.0037701153839298,11.5569347373901,oocyte,-0.119736538041431,0.904691855392288,0.926579561571133
475,ORR1A2-int,-0.00133743808588088,14.8012594039827,oocyte,-0.130806141405307,0.895928664604611,0.920436496242181
476,RLTR13C1,-0.00426489806821789,11.7360913721283,oocyte,-0.144128216110949,0.885399224100059,0.912074055880594
477,RLTR20D,-0.00434210011763014,12.0949273572135,oocyte,-0.166171495104151,0.868021991158901,0.897292500163096
478,RLTR11D,-0.0050711049045267,11.801234470366,oocyte,-0.175286701235776,0.860854360870617,0.891957490459183
479,MLTR31D_MM,-0.00800650573528702,11.235864643331,oocyte,-0.227502083005198,0.820033349695363,0.851646784905582
480,RLTR20B3A_MM,-0.00648751322302085,11.8901883317777,oocyte,-0.231267692174389,0.817106844279486,0.84959998194674
481,MER92A,-0.0326969476564851,7.26532508987501,oocyte,-0.234643984149233,0.814485068031461,0.84786560360652
482,MLT1E1-int,-0.0675083977569705,5.20734261790361,oocyte,-0.237411657558997,0.812337446806011,0.846621324983052
483,MLT1F-int,-0.00985259382420806,10.9579601077068,oocyte,-0.254250281888691,0.799302207196413,0.834993727611764
484,MER51-int,-0.0836636461650061,4.88739352980059,oocyte,-0.263344252444819,0.792285254484108,0.829526463687543
485,ERVB4_1-LTR_MM,-0.055036109619351,6.10837292909765,oocyte,-0.264490907197401,0.79140167043133,0.829526463687543
486,LTR107_Mam,-0.022876182882382,8.77678465018012,oocyte,-0.277194698348854,0.781630610299161,0.820389152958624
487,MER31B,-0.00951455444288818,11.4849990391623,oocyte,-0.29473531444269,0.768196083835171,0.810114256855833
488,LTR84b,-0.0176213168558965,9.76181926184616,oocyte,-0.300403467314237,0.763869419219884,0.80650821102907
489,ERVB7_3-LTR_MM,-0.0118596043934781,10.9569589312512,oocyte,-0.305935845817383,0.759653492620512,0.803010647966273
490,MLT2F,-0.009931432503481,11.5990071844591,oocyte,-0.320049426477574,0.74893086256208,0.792618496211535
491,Plat_L3,-0.0120438898943875,11.1871193781818,oocyte,-0.336489665608159,0.73650164337192,0.782985111962443
492,L1M3a,-0.0256357541458269,9.01906565019917,oocyte,-0.337842975356397,0.735481522345848,0.782985111962443
493,MLT1E2-int,-0.0436166828655355,7.52234647107013,oocyte,-0.342168959802181,0.732223743391781,0.782388110427035
494,Mam_R4,-0.0251366283227172,9.20505795686987,oocyte,-0.353322183447761,0.723846916652388,0.775301095065028
495,RLTR20A2B_MM,-0.0118192387287044,11.3876193618532,oocyte,-0.353976906585063,0.723356190083492,0.775301095065028
496,MurERV4_19-int,-0.00725192502973487,12.809639610042,oocyte,-0.355551729854886,0.722176298267834,0.775301095065028
497,RLTR9D2,-0.0164230316063797,10.5282394795625,oocyte,-0.365158594297209,0.714993024261748,0.773271044487463
498,RLTR47,-0.0176997438079227,10.322554775025,oocyte,-0.366467355624161,0.714016367339429,0.773271044487463
499,MLTR18C_MM,-0.0113008069163972,11.7818968680115,oocyte,-0.388011793316288,0.69800730620478,0.75909045826681
500,MLT1A0,-0.00304481216238586,15.5762275300137,oocyte,-0.389662721668662,0.696785965599725,0.75909045826681
501,L1MEb,-0.0181801637738785,10.5071924538725,oocyte,-0.401289650990112,0.688206882101002,0.751616607110309
502,ORR1F,-0.00206822360195376,16.7794880769871,oocyte,-0.402014058484324,0.687673679965069,0.751616607110309
503,MER4CL34,-0.237405053660814,3.22971580931865,oocyte,-0.420699047429603,0.673974856832502,0.738796113099992
504,MamGypLTR1d,-0.0330821352920737,9.12417922785053,oocyte,-0.452151263290245,0.651160015512933,0.714886320958985
505,LTR53,-0.0220145883152926,10.3317790521086,oocyte,-0.457264332440985,0.647481063130188,0.71238943703309
506,MLTR18B_MM,-0.0152510076837429,11.6247423634631,oocyte,-0.495881132233564,0.619978278748997,0.685523246029675
507,LTR55,-0.026696849812316,10.0177016090686,oocyte,-0.497326732083198,0.618958663646777,0.685248134473206
508,L1MEg2,-0.0416190126755528,8.77573397631345,oocyte,-0.504121231937335,0.614176187699895,0.680801285368089
509,L1M3f,-0.0427126774382295,8.70766457618632,oocyte,-0.505305955944021,0.613343960218567,0.680727566334964
510,LTR85c,-0.0404439073472311,8.99756612770294,oocyte,-0.529036763240576,0.596779947373354,0.666504237707176
511,HUERS-P3b-int,-0.302986712356868,3.19615871138938,oocyte,-0.530706374217922,0.595622268214652,0.666048045840032
512,L1M3de,-0.0368316727655595,9.47224451222535,oocyte,-0.567938976887634,0.570076404625241,0.640705339711554
513,MLT1H2-int,-0.0569057834689866,8.28261055384711,oocyte,-0.581000281585049,0.561240263768945,0.632373377047645
514,MLT1J-int,-0.0203826295771705,11.3303322387306,oocyte,-0.598442461523898,0.549544740538618,0.62155887320462
515,LTR27C,-0.174669007429371,5.24592654816484,oocyte,-0.622540425979954,0.533586570246241,0.60582178920678
516,MLT1F1-int,-0.0481314384527258,9.01484312131555,oocyte,-0.633376685301902,0.526487686409001,0.600060965663592
517,LTR23-int,-0.186083873245587,5.14960400919364,oocyte,-0.641449455642418,0.52123070999013,0.594831965572818
518,RLTR13D,-0.0582775077318313,8.56433450817309,oocyte,-0.656031986434631,0.511803543760297,0.58482435784435
519,MLT1G-int,-0.0824944748156027,7.67169697081071,oocyte,-0.681541735752331,0.495528767622447,0.567686951567468
520,MamRTE1,-0.0100229195038833,13.7593040234893,oocyte,-0.683006930528729,0.494602463198206,0.567356890042845
521,RLTR13D3A1,-0.0188334002218687,12.0329855334554,oocyte,-0.7054416290836,0.480535445166341,0.553362708229115
522,LTR16B1,-0.0295096501587243,10.8126970197712,oocyte,-0.724118155879564,0.46899319909793,0.541233523700692
523,LTR45,-0.124536671699429,6.80285549870544,oocyte,-0.761360932896564,0.446441515103635,0.51745307291673
524,L4_B_Mam,-0.0344993134605114,10.5488601606539,oocyte,-0.772578303934608,0.439771988702565,0.51105529144651
525,RLTR9A3B,-0.0294644246496473,11.0243728057181,oocyte,-0.778046464191716,0.436541621775289,0.508631063903318
526,MER50,-0.196937256159744,5.55164390420601,oocyte,-0.780359448706022,0.435179329708641,0.507709217993414
527,RMER17A-int,-0.0277477548065005,11.3001428332906,oocyte,-0.806205466658074,0.420124387173892,0.491434973944197
528,LTR16B,-0.0385763855036059,10.484216683368,oocyte,-0.844740578893636,0.398255697684425,0.468319200054833
529,RLTR9A,-0.0222896419532297,12.0928179330033,oocyte,-0.852397654495365,0.393993421529657,0.463920730781278
530,Penelope1_Vert,-0.0292349783017517,11.4238751694007,oocyte,-0.886636647690258,0.375274556517459,0.44541933343661
531,MLT1E1,-0.0291994924210844,11.4840155548234,oocyte,-0.904213485893978,0.36588221058753,0.436017808595596
532,LTR78,-0.0291482878171522,11.4940538531955,oocyte,-0.905773830783507,0.365055574939686,0.43561665251192
533,MLT1K,-0.0134602664490739,13.7377801392457,oocyte,-0.910423686207584,0.362599110886169,0.433266948357263
534,MER83B-int,-0.302336392283681,4.78112121211054,oocyte,-0.917237689800734,0.359018100785291,0.429565399189937
535,LTR52,-0.049188070277629,10.1145795650559,oocyte,-0.947596863943872,0.343334723305619,0.413583426854601
536,MER34A1,-0.0340515114535475,11.2785635506511,oocyte,-0.9819876817438,0.32610591685521,0.393896956636252
537,MER34B-int,-0.100559115620315,8.18924903812451,oocyte,-0.994005868364998,0.320220010474705,0.387423466472744
538,L1ME3,-0.020834595915755,12.7328402429269,oocyte,-0.994655623579058,0.319903784354116,0.387423466472744
539,L1ME3G,-0.0268040612690618,12.0480607825125,oocyte,-1.00925819054066,0.31285082572242,0.380992306941413
540,ORR1B1,-0.00584127876755364,16.4422720127221,oocyte,-1.00982401731092,0.312579611228285,0.380992306941413
541,L1ME3A,-0.0185040154420617,13.153049832653,oocyte,-1.02191827089877,0.306819584118168,0.374673915221224
542,MLT1C,-0.00903729021084351,15.2691486129686,oocyte,-1.03964917450699,0.298502921819069,0.365522172861091
543,MLT1K-int,-0.220401754683877,6.17325686658282,oocyte,-1.08328840057259,0.278680432244054,0.343139756599673
544,MER65-int,-0.146146958657019,7.52924957409237,oocyte,-1.14925601166988,0.250450430732757,0.309666805175829
545,LTR33A,-0.0379017148805586,11.4389985059418,oocyte,-1.15552204717356,0.247876709492649,0.306911413285466
546,MMVL30-int,-0.0193321393225056,13.4461607635173,oocyte,-1.18184568574045,0.237266936476206,0.295007421716569
547,LTR40b,-0.038367235343455,11.5154266681953,oocyte,-1.20111455453626,0.229706767975932,0.286408578864802
548,MER70B,-0.055419925079775,10.4630517004753,oocyte,-1.20470850910701,0.228315849978161,0.285074144144081
549,L1MC2,-0.0204521271418589,13.3714024943503,oocyte,-1.21832598465695,0.223100119367444,0.279740488177233
550,MamGypsy2-LTR,-0.098743370843906,8.88862765759596,oocyte,-1.24378004292352,0.213580527355222,0.268182328840102
551,RMER16B3,-0.0977927192199174,8.94049422783208,oocyte,-1.25414850503993,0.209788032837916,0.263792872974409
552,MER92-int,-0.0595266169390569,10.3740358075625,oocyte,-1.25466701113538,0.209599666056807,0.263792872974409
553,RLTR12H,-0.064270112389325,10.1552731093878,oocyte,-1.25573523436687,0.209211980046049,0.263792872974409
554,HERVL74-int,-0.0926733031214873,9.10726391447224,oocyte,-1.25921186749426,0.207953816181516,0.262600770717852
555,MMERVK9C_I-int,-0.0158640234176357,14.229846058782,oocyte,-1.272629386922,0.203149585493745,0.257264930917292
556,LTR34,-0.476071837231075,4.4382584732825,oocyte,-1.28250165672142,0.199666724154706,0.253576739676476
557,LTR88c,-0.0923002979216647,9.21424551766612,oocyte,-1.30151708833073,0.193081519189928,0.246268967804657
558,MMERVK10D3_LTR,-0.0675420415636606,10.172488172875,oocyte,-1.32756079055152,0.184323244864455,0.23543586879957
559,L1M2a,-0.0699108473619012,10.1008418152974,oocyte,-1.34041905070734,0.180109145554601,0.230384216400057
560,L1MD3,-0.0257542800009789,13.1468287148325,oocyte,-1.41926330216947,0.155822266811975,0.202227730212913
561,MLT2C1,-0.0385408486473736,11.997142013519,oocyte,-1.42579792802814,0.153926679179771,0.200352588273523
562,LTR81A,-0.0933255616281553,9.44977287249768,oocyte,-1.42790217360652,0.153320017912341,0.199855565871072
563,LTR9A1,-0.425064328656714,5.12396375672179,oocyte,-1.45227585778386,0.146424917502658,0.191147946637097
564,RLTR13E,-0.033140233746802,12.5540322035558,oocyte,-1.48704762264993,0.137002233601347,0.179638621934509
565,LTRIS4A,-0.065850562543314,10.5765929245624,oocyte,-1.4889013606243,0.136513345230201,0.179261985095493
566,MLTR31FA_MM,-0.0411641772434451,11.9841301909016,oocyte,-1.51599384125195,0.129520909714534,0.170836926908339
567,L1ME3C,-0.0709225232060747,10.4347174746812,oocyte,-1.52663537176774,0.126851706244073,0.167564883879614
568,RLTR13A2,-0.0552430953112037,11.1599538710798,oocyte,-1.52895204781235,0.126276331916314,0.167053064097624
569,RLTR9A2,-0.0676326258567552,10.5970850508557,oocyte,-1.540093891797,0.123537468476271,0.163673337519232
570,MER21-int,-0.115505514299427,9.05624520699546,oocyte,-1.54194073131852,0.123087996837946,0.163321237595423
571,MER110A,-0.0959458733414001,9.62487848627075,oocyte,-1.55984246456204,0.118797113686736,0.157863429099415
572,MER74C,-0.108437598280134,9.27688213514838,oocyte,-1.56262432360388,0.118140983674474,0.157326570427744
573,CR1-L3A_Croc,-0.183331929575191,7.77198412637609,oocyte,-1.5681966362005,0.116835249204923,0.15595576057534
574,L1M6,-0.0757879821221012,10.3272271129318,oocyte,-1.57170828147149,0.116018220700588,0.155098042410259
575,MER76,-0.0749815908629042,10.371684190885,oocyte,-1.5791302801046,0.114306177567245,0.153039445568193
576,MLT1C-int,-0.116185414803171,9.10839660739602,oocyte,-1.57930593786673,0.114265900538503,0.153039445568193
577,RMER13A2,-0.0236636704314681,13.7147390564614,oocyte,-1.58782483537305,0.112325953891355,0.150842557416034
578,ERVB4_3-I_MM,-0.0614806954893436,10.9755541190805,oocyte,-1.59623913337452,0.110435413600173,0.148528112996299
579,RMER13A,-0.0279558358307504,13.3327889971128,oocyte,-1.64317496491674,0.100346738083333,0.136195801765012
580,MER34-int,-0.1527239044957,8.48881884520294,oocyte,-1.67480674000892,0.0939721560494602,0.127934527914196
581,X7D_LINE,-0.522832590286038,4.98648989303314,oocyte,-1.70319828007993,0.0885309684440077,0.120897128950419
582,L1ME3Cz,-0.0475856624120735,11.9229863709692,oocyte,-1.7157341005093,0.086210720420818,0.118091418265188
583,L1MEi,-0.0674651082729382,10.923642437787,oocyte,-1.72038031032217,0.0853633336771531,0.117111116726835
584,MLT1A-int,-0.118085832710958,9.32819497316398,oocyte,-1.73219181236803,0.083239416346962,0.11455083766633
585,ERVB2_1-I_MM,-0.118902652703065,9.34414223172052,oocyte,-1.75384042426353,0.0794578542117816,0.109516329293448
586,MLT2C2,-0.0566060538268359,11.4878444064695,oocyte,-1.75523352785744,0.0792193711820225,0.109516329293448
587,RLTR19D,-0.16813014147518,8.3494337082536,oocyte,-1.75680474322152,0.0789510963425059,0.109326362380822
588,LTRIS4,-0.094297131479493,10.018414799905,oocyte,-1.75706414459779,0.0789068763984391,0.109326362380822
589,RLTR1F_Mm,-0.11981300172766,9.34368955048794,oocyte,-1.76699102811793,0.0772297308573989,0.107444805527743
590,MER74A,-0.0480080720001902,12.040763092515,oocyte,-1.80308997049151,0.0713740860253371,0.100239435191982
591,MamRTE2,-0.349036474453567,6.32687038935328,oocyte,-1.80934360257853,0.0703976389975486,0.0990245270076277
592,LTR109A2,-0.280556022359244,7.01326172125988,oocyte,-1.8449403664534,0.0650462138211577,0.0919333610286314
593,MLT1E1A-int,-0.303556597108202,6.80453164048703,oocyte,-1.85688622562115,0.0633273426803532,0.0896465089854044
594,LTR88a,-0.184327378862718,8.26471527707308,oocyte,-1.87032143562134,0.0614391945929476,0.0872515079762467
595,LTR33B,-0.0892281948506992,10.3726200942505,oocyte,-1.87977682375795,0.060138500353896,0.085678087843932
596,RLTR6_Mm,-0.0690988739662647,11.1301347436828,oocyte,-1.89277201582853,0.058388194578383,0.0833350305731518
597,CR1-11_Crp,-0.506596744357408,5.39883076292688,oocyte,-1.90383148704769,0.056932134326419,0.0818975200909167
598,RLTR26D_MM,-0.0703574377533905,11.1092258932752,oocyte,-1.91333074503036,0.0557057241657055,0.0802631908967782
599,RLTR10B,-0.0701791993741,11.1218374548862,oocyte,-1.916844121019,0.0552577378191038,0.0797469625343884
600,LTR28B,-0.158289663113143,8.78221617765595,oocyte,-1.92163743932033,0.0546513942101972,0.0790001454518135
601,RNLTR23,-0.796824429808791,4.12869392134633,oocyte,-1.92820830914878,0.0538292210951909,0.0780655425018347
602,MER90,-0.0940578215051853,10.3236044759928,oocyte,-1.94814479063338,0.0513976406833194,0.0746609519076322
603,L1M6B,-0.263906619020616,7.34956931263796,oocyte,-1.94999084744763,0.0511772099403486,0.0744624216644352
604,MLT2B5,-0.0733957277155178,11.0465644943915,oocyte,-1.95307417278849,0.0508108068231113,0.0740505037143376
605,L1MC4,-0.0217597869363723,14.5544622314378,oocyte,-1.9535915662369,0.0507495388260189,0.0740505037143376
606,LTR58,-0.569774123249756,5.13864370006518,oocyte,-1.95662110047075,0.0503920323388705,0.0736817709691709
607,L1M3d,-0.123071875354365,9.562764753111,oocyte,-1.95823133959819,0.0502028732836546,0.0735261191913822
608,X9_LINE,-0.084747619983225,10.6393188752977,oocyte,-1.95828355500375,0.0501967493777678,0.0735261191913822
609,RLTR13A3,-0.061610191193319,11.5801156047425,oocyte,-1.97248628005641,0.0485541210099569,0.0714645920163108
610,LTR75_1,-0.641162397567197,4.83266795859259,oocyte,-1.98024111994132,0.0476764413980078,0.0702891482633979
611,LTR16D1,-0.160318034469704,8.83538344049962,oocyte,-1.98245734731598,0.0474280766306129,0.0700391364196261
612,RLTR12G,-0.0829743714269191,10.785773101273,oocyte,-2.01714297171798,0.043680595339821,0.0649365372192322
613,RLTR9B2,-0.0997954309876473,10.2582655350227,oocyte,-2.02070130337299,0.0433106948403135,0.0644944852814719
614,HAL1b,-0.0692301672824953,11.3214744684297,oocyte,-2.026395638124,0.042724257586622,0.0637279614001794
615,RLTR31A_Mm,-0.0963925921153132,10.4010033397635,oocyte,-2.05078491854385,0.040287896890151,0.0603978757762972
616,ORR1F-int,-0.0695430029094325,11.3605312319153,oocyte,-2.0632952443846,0.0390845856279034,0.0588918586834002
617,MLT1B-int,-0.130624779710292,9.54551233651083,oocyte,-2.06601725651992,0.0388268502014673,0.0586028350239464
618,L1MDb,-0.0722679981494977,11.2908993404733,oocyte,-2.09301590340214,0.0363477349194847,0.0550479324419453
619,L1MB4,-0.0331576460870176,13.5489577005974,oocyte,-2.10059480227242,0.0356765507074222,0.0542161599639287
620,HAL1,-0.0297584675889649,13.8890281783511,oocyte,-2.12116856517324,0.0339076195976986,0.0517047578428029
621,MLT1E,-0.0725066062692941,11.3443236515177,oocyte,-2.13917268387395,0.0324216855996326,0.0496090851946186
622,L1M4b,-0.0375010312193955,13.3363342491016,oocyte,-2.20692875756357,0.0273190369600443,0.0422376067086597
623,RLTR13F,-0.122859530833943,9.92784639239735,oocyte,-2.21853191816448,0.0265185857869366,0.0412150747632633
624,LTR81B,-0.126301642171548,9.85339469994696,oocyte,-2.22259031426533,0.0262434379244082,0.0408588727054271
625,RMER16,-0.0703980181823839,11.5523803093705,oocyte,-2.23227100479488,0.0255970570248008,0.0399224275351717
626,MER77,-0.0696467878005024,11.6016307568409,oocyte,-2.24647283787547,0.0246737374488026,0.0386178742816646
627,MamGypLTR1a,-0.153864252560867,9.37454188706973,oocyte,-2.29356977027544,0.0218152234579452,0.034325192308165
