,oocyte,2cell,4cell,8cell,morula
ERVB7_2-LTR_MM,2.51305512130725,17.6739593862842,5.79920028175285,20.9315426688869,24.8964213567081
ERVB4_1B-I_MM,-4.21900436988641,-19.4915846812566,-6.23687431782652,0.00384721976459073,6.48651581554912
RLTR51B_Mm,2.60869681463464,13.216902336345,-6.10510027018384,-7.25982429178506,-10.3096619581826
L1ME3A,-1.02191827089877,-4.54206970288449,-12.6039785122155,-18.6176394697004,-23.993678240081
ID2,9.21636987671451,9.56181045011722,29.2862649466994,7.87113953012443,6.68502876879032
RLTR1D,2.35337348245653,-1.60799070653215,5.21295949431791,15.4908857684187,20.9222983350727
MLT1K,-0.910423686207584,5.43008888490171,-3.5522350453899,-13.4135077386248,-17.3929853099175
L2,6.65621000211868,4.92410877278814,-4.34101806623072,-5.13835007167457,-16.5605031103441
RLTR51A_Mm,1.99907846704574,15.2661429772648,5.81134088577337,-8.88097357438691,-3.94342393672702
MLT1J2,1.79035429178607,2.41512377482838,-5.04765361352364,-13.3358459488107,-18.4736184811485
MTE2a-int,4.53868643751688,-6.18555852044681,-15.2363243281236,-17.2284256447852,-15.7571223099825
BGLII_Mur,2.1287782583022,3.69462898284266,-13.1800002419273,-13.8193120192323,-14.507558049046
L1MA5,-8.1218245365205,-23.1747322469717,-22.6890312608222,-27.9174312192875,-32.5909777533949
ERVB7_2B-LTR_MM,7.72576830752788,18.9918323900039,24.2940766978095,30.698156603916,28.4923954815056
RLTR1C,19.2564939465351,-0.892038137367624,-4.63942657102555,2.09678774026361,4.99543691186915
ORR1C2,-14.236465200269,5.74594539020065,3.30594705078028,-6.39409895325256,6.86148773007676
RLTR13B4,1.60593779933681,-10.9644566842533,-3.13344879019788,0.601638060904365,14.0303085761337
LTR16,2.38764749293674,5.07765586147593,-6.61772495790122,-12.8152500191439,-15.4719105947623
ORR1D1,-4.09249011992139,-7.57582667674738,-20.2661061525149,-23.871769646167,-5.93231163171926
MTE2b-int,2.14701475825004,-7.16040816477009,-16.6383975015864,-14.9625455088447,-20.3582730857966
L1MB8,-10.7338695470441,-9.33411948500314,-18.7444597779396,-21.3211174534758,-31.4744172162388
L2b,0.41909748431744,18.6432359812757,12.9154102910428,5.19000438170881,-3.06708328668915
MLT2D,0.723465807905308,-0.66536195381278,-11.3515686977039,-14.2576500515546,-19.9116837048812
MamRTE1,-0.683006930528729,-5.44006808727411,9.27489477784511,-8.15814449422373,-14.4251286072336
ORR1C1,-9.23428714307966,-4.36683702073424,-2.91183432859971,-14.6667092342074,9.08990524583419
RMER20B,-4.83206982390868,-3.85236493185712,-9.97557491744301,6.32170702662819,11.532613485528
L1MA9,-7.10767838706065,-23.1587609826739,-24.4508496639879,-28.1540935822892,-28.492712460202
MIR,14.5376007110415,10.8741025268698,26.8315940932751,9.96404746800784,3.47396422408812
MLT1E2,4.17755778948493,-1.44577835122093,-6.63183139718493,-14.6582795655289,-16.0016251621569
MTEa-int,-6.78093335924373,-6.86613859977715,-18.5037119833934,-21.2482874366603,-25.6545783831386
L1M2,-19.8736161374383,-42.7207647629962,-31.8626115037684,-36.6608218512959,-36.5757370254047
L1M4b,-2.20692875756357,-1.99155528159037,6.38572282472319,17.7888617497138,-0.684346948683427
RLTR6C_Mm,-5.85999284216876,1.17269548656122,4.02311337468021,12.37245971671,14.8619484662446
MLT1J,1.96647272879703,-1.01656276751759,-8.89512096745228,-13.6486370227452,-18.0250511270864
L1MA7,-5.28143375946865,-17.2473487988728,-16.794252758398,-27.140097862605,-23.8162815883672
LTR16A1,1.07138043682284,1.42725284208291,-5.6665802341158,-12.5248426607689,-17.4231312412146
L1M3,-11.6224466821194,-25.2569378819719,-19.8529303230336,-27.8961687426936,-33.3232012603133
RLTR13A1,-9.4105505284392,-9.70537059097733,-10.8277768944115,-2.56820851729883,8.80228820197983
L1MB5,-5.62705456283665,-3.8851021981368,-16.8398456624685,-15.2711482510014,-23.3346430996081
RLTR46A,-11.0901601025311,-2.78936959203561,6.3226801867684,5.38603275608419,8.46570856473262
ERVL-B4-int,4.17482424198373,-2.95755229766877,-4.71498974757195,-9.76583963450225,-17.5586977681591
MLT1J1,5.06318477431004,2.25290821921916,-4.75336365578072,-9.48638533497759,-14.4050823959339
MLT1F1,3.93968689986278,9.34056385413998,-2.51310038487267,-5.9946817799647,-11.0679966094106
RLTR33,8.33525631645318,16.1677257739176,24.1613521125989,10.5505793869748,3.1870497109273
RLTR16,4.22133431152324,5.59227094547919,-13.0039788993977,-3.81499443828423,-8.52488539538015
L3b,2.77071508199383,1.52179354851508,3.60952062317483,-8.47391160036806,-14.3463136408936
RMER12,-7.25277625430776,-28.0603866529477,-22.3739123333502,-24.1546449100056,-23.1174171877749
MLT1H1,1.79291723021675,1.21322418966101,-5.03794910537584,-11.3061055706499,-16.6199504354469
RLTR11A,2.74478367399993,0.769820075858897,3.68502552757234,-10.8968021592405,-12.8454250646125
RLTR50A,3.53896357053982,3.76057964802297,11.5717368499589,18.5767510008129,20.2650803996191
RLTR20B5_MM,4.51787001808292,3.13338058620629,-6.55534122165562,-11.1765171531871,-11.8023015209087
MuLV-int,-5.57211972792921,2.00315116702407,3.65787059125969,16.0535245654751,4.86291728561413
MLT1H2,4.7770771719686,3.92555012303485,0.399605622992029,-5.52881147821384,-13.8225093482275
RLTR13A,2.77717037835415,-3.88130855347693,-2.46702122919508,7.01382644628433,15.1475698895221
RMER20C_Mm,0.837586298111423,7.33436840353128,-10.2338038160622,-5.10861802043676,-10.8667866029423
L1MB1,-5.27312509633261,-11.3808739966905,-9.60221052949364,-21.5580956703513,-22.8362299742706
RLTR13D,-0.656031986434631,-2.97677504245872,1.59107967906414,7.74375406092176,15.9686900315338
RMER5,13.2544376372804,-0.459495205758777,-4.94524530958931,1.31451460436349,-5.69535647696482
RMER21A,-5.108539133382,15.5810067813764,2.21312941964128,5.51641519467536,1.83487972734998
MTEb-int,1.00731330571467,-2.59538746502544,-11.3126202229274,-12.260613596512,-17.423041187929
RLTR11D,-0.175286701235776,6.64313569277273,-6.7292819246866,-10.431593435197,-10.8777031901282
MT2B1,9.6992751015421,20.3716165774534,23.9689293618842,14.9795362533888,5.73872235947941
LTRIS4B,0.0429854868274645,2.6749974198938,11.7441224140056,17.531495372154,13.676427876078
MuRRS4-int,-16.916447268125,-33.5127446865172,-32.4117860783748,-28.5953998547668,-20.0860616759208
ORR1A3,-8.18852585599148,-0.567481385874321,4.66393196194819,-1.38147359735311,11.7318201645277
RLTR49,13.7078408859755,8.51635474224304,4.83145562609808,-1.04125456087074,-4.92283612237752
MER74A,-1.80308997049151,1.99823916619576,-10.806260969709,-15.1359466348585,-12.7800425775946
MLTR18D_MM,4.38977905270228,-1.21075330926024,-11.3622167604676,-9.53536832656677,-12.8743704657149
RLTR9D2,-0.365158594297209,5.10674325491686,15.0114789383136,14.8854035422411,15.7506113024755
L1MD3,-1.41926330216947,-2.51413367055374,-4.7041398709177,-13.7829380275689,-17.7441275209251
RLTR5_Mm,1.20529865546156,12.1729059986493,6.77951131232951,18.1573695632513,17.8057743827567
MurERV4_19-int,-0.355551729854886,-6.26650987432152,-13.0779574771418,-15.8679759590944,-17.9722331654108
IAP1-MM_LTR,-13.8754144419455,-5.80594058485368,-2.2146786354616,-3.08834722818097,6.35876491401277
L1MA5A,-5.55434550690092,-6.77234778854454,-14.8036182102187,-18.2219401490233,-22.3563388695964
RLTR1F_Mm,-1.76699102811793,4.25833703559285,10.0053327801761,15.699617823765,14.2488525625238
L1MC2,-1.21832598465695,-8.5213510490885,-7.7947896169246,-14.9815595587501,-20.0599528755628
RMER20A,7.12589689106297,4.46864250965408,-9.66902856589299,-4.45096363854581,4.98676801532555
L1ME3,-0.994655623579058,-0.961783932955897,-7.21946529483761,-11.6489317245534,-17.775204061294
RLTR14-int,-19.6252893461266,-0.751107166025289,-9.27250290015927,-4.12794490581636,-10.3509729799102
MLT1E3,2.39146678248425,-3.52595475927656,-8.73497984002685,-9.42008658232325,-16.6374593316641
L1ME4b,3.49121138041064,3.73537061636953,-1.23858682404807,-7.15589463377547,-12.612189625953
MLT1G,-0.0433619425716766,-0.974260464515814,-9.03593110615663,-12.5151756521352,-15.9424738060104
RMER6D,-2.69250681564556,3.84390174147001,13.8688376092386,13.4916965311942,5.70154577893982
RMER13A1,-3.9679571117786,10.8522819295716,-5.94799174445742,2.90505922906561,-2.66030546317242
ERVL-int,2.49085335597062,-5.17261559358598,-9.00512550876848,-13.3926073821292,-13.8803618563281
HAL1,-2.12116856517324,-5.09649419614116,-7.22139182144611,-7.95903977769244,-19.7857345021537
IAP1-MM_I-int,-30.1200191717327,-29.6915398079382,-20.2900066126055,-18.8915543243887,-15.3006649888168
L1MC5a,2.39040063707285,-3.89445783261131,-3.29039648251103,-10.8540320903441,-14.5081622137992
RLTR27,8.75248491500059,15.9959038634534,25.0468865117062,13.1222629242715,9.13937484831667
RLTR26,2.56401025346392,10.6638546026878,-1.86285973649044,-4.90872619409664,-5.31658296740159
L1MA4A,-8.98239356714354,-14.9383867074218,-16.8082458709507,-23.3586253785283,-25.321335670018
IAPEY4_LTR,4.56066120687679,11.7530355731268,18.1842765452756,21.4464239525013,15.7703383392458
L1MCa,-3.55047858310624,-16.7924824712595,-16.9114429780042,-14.0419365301658,-20.6452800889345
L1MD1,-8.62939792367723,-13.5885688072893,-19.1900553437585,-20.9435426268687,-25.1950516811092
RLTR20B3,1.21421416010959,0.924424602630648,-8.46913579497685,-11.5406803545873,-11.3475449764898
RLTR42-int,6.02689170841805,5.68552589978319,-0.282203469017639,-0.160234173704016,-9.83306055153802
LTR33A_,2.38918134518733,5.92691756057306,-4.92790060658353,-6.80560158226851,-9.24110677132744
RLTR28,12.6446607626904,14.0321534422375,2.11234379684539,5.22206233813622,-0.405820263464678
RLTR13A3,-1.97248628005641,-7.7933593296175,-6.21060466592272,4.20881050386708,6.75990750943293
RLTR26B_MM,3.29460931984336,4.95606353544188,-5.1995261143229,-5.07367080211609,-10.0695337365771
L1MD2,-6.36681359690297,-15.2041232906834,-19.658027496551,-19.1676285567255,-22.5343917286255
RLTR13D3A,5.19173472458794,-0.795537369426768,-2.84135487496485,3.86796188600723,13.3166063316434
RMER21B,5.20736830985242,15.5423883910704,5.13573245449228,3.32233332513415,-1.68777127544231
RMER13A,-1.64317496491674,12.7853208661637,-0.0379618371527347,10.080639867333,6.34338864885481
RLTR30D2_MM,8.53985809175632,7.53769915089747,-7.05123451736067,2.42447018832854,4.08176044768287
MER21C,1.19456497351117,2.32678839835891,-6.4239058704971,-7.31027008367336,-12.291875890903
RLTR17C_Mm,-8.61689054246671,-9.25665980907745,-1.04003847489041,3.07034585737429,3.38652032265019
RLTR12E,2.94711789652363,7.34474641758801,-4.8045997763233,-3.37720660379552,-7.75213379735189
L1MA8,-6.82000179356029,-19.65603449411,-14.6102355018252,-19.2168331990996,-22.5197213793731
LTRIS6,8.29721334427075,-6.40536883874156,-6.26165955997412,-4.12764398586579,-2.00146417886225
LTRIS_Mm,16.1511290854919,9.66937657096838,8.69746695102623,7.82343337924635,-0.762743010402649
L1ME2,-4.93689297248494,-11.350915002746,-12.0571880593417,-15.9757669302206,-21.1877667533214
AmnSINE1,6.68617830653323,3.11492693656666,2.13324726752708,-4.33162166966909,-8.16671527259785
RLTR19-int,7.68096931362099,6.74648564605945,-2.27381088253649,1.56288595531856,-6.46049354378652
RLTR19,6.43592766415018,19.1587854899793,19.5365816276034,14.231760721984,8.58536245170195
LTRIS4A,-1.4889013606243,-6.90942416425679,-3.5234736959228,3.46647463381963,8.22114884553234
RLTR20B2,3.5411543274487,0.0462542052351959,-8.61449056468449,-7.70546966528107,-9.8157591128176
RLTR8,12.7054362173707,5.03318453794149,-1.23432675974023,-1.26315324167221,0.563991283534011
L1M5,-15.9351672429107,-28.4323010438647,-12.9684044799838,-18.7698660470755,-21.5750573046007
IAPLTR3,-4.61134056357937,7.33357273535964,5.74153810488066,-5.24462426073834,3.74934937788437
MYSERV6-int,-4.24546202855316,-10.3101998933719,-9.40117522158154,-8.32280004114335,-20.1456113369457
BGLII_Mus,13.7704363563106,11.9090408151951,-0.23838763838566,3.02108787445222,7.2187476030474
RLTR24,15.6049737462652,11.4550115861865,12.3838275476211,7.67047178135683,0.399106081486975
RLTR18B,10.6003707750216,10.1948960123618,1.39754362605908,0.555867056160133,-1.82079841801358
RLTR46A2,-0.0796593905311949,7.75169682233246,13.3243131259886,14.2755901474684,10.8725264334268
MamGypsy2-I,3.63508450181236,-2.17098277920951,-6.08906467940703,-10.2149062319649,-9.7756992491955
L1MD,-10.9091211409363,-18.3617607112849,-7.41694487873546,-16.4951845720825,-21.5983910362357
RLTR20C2_MM,1.26558524310007,-1.23826511327764,-0.580809847894025,-11.958301516043,-8.56168106098332
LFSINE_Vert,2.81183328905459,1.38351258740481,1.42209880168107,-5.73026610698599,-10.2661164993157
L1MDa,-6.11260581181701,-10.2501814105503,-13.9296624575143,-11.3466150424381,-21.3841605435531
MLTR32C_MM,-5.2456212280542,-1.96363577863509,0.219429334860133,7.19431653075718,7.49943102538566
MLT1O,1.72423539949743,5.10724164632971,-0.621513361347709,-3.05049645462365,-9.8834353564177
MER89,5.33457456707075,3.09264562991928,-2.32791625224572,-4.67904123238889,-8.47513070456006
MYSERV16_I-int,-13.7183822822934,-25.916812870848,-27.0765595490273,-19.2587502210186,-25.0618490228494
ORR1D2,0.129928268828679,-5.45891825326928,-13.8255596729665,-5.91691576627306,-12.1025600371435
IAPA_MM-int,-4.90094642649062,1.4034173486759,6.06575313856038,8.47151137405217,7.96770342388457
MER21B,4.22589621160318,10.8923154288028,1.73408732691223,5.53154653211676,-4.38784979243788
L2a,7.22055202719132,9.9223336170973,6.04276361146425,7.8270208981108,-4.24561996408582
ERVB4_1B-LTR_MM,2.71995284584181,10.3854955952485,-3.2367073079624,-2.91230749274298,1.07588129222604
RLTR31B2,8.28268831564809,8.99300372684015,4.87476366853947,-1.19485808396258,-3.22111776677151
L1ME2z,-4.59419517582944,-6.28392819777024,-7.85033653535431,-13.3500100720208,-17.9461908264871
LTR53,-0.457264332440985,1.14443707260072,-9.03811453208804,-9.34141621193256,-10.4461894740952
RMER17C-int,7.86888267831058,3.71159331634308,-5.36951889065538,4.63796353343532,-2.7643359969053
RLTR53B_Mm,0.770898543614697,4.19629318878276,7.98473653138195,13.2418910127888,13.0935815248534
ERVB3_1-LTR_MM,0.884756272029784,-0.537461916756446,5.51168306449166,10.0855958959295,11.9098484944735
RLTR16B_MM,3.44158606436642,16.0900106897529,16.2121932273174,15.5375654326527,13.1433533721801
MER50,-0.780359448706022,-0.642797631921171,7.72595669555073,10.7874931078757,8.34258764215655
RLTR34B_MM,0.15960407653032,6.63549356028017,-8.24431310216266,0.0765105613447331,-3.02461163469665
RLTR41C,4.34287925546611,4.4857753087729,5.00056904090688,12.1357165214891,16.0641338805763
AmnSINE2,-2.93541905997956,-1.35304869693986,9.01766469094939,5.39677049779749,7.47826078146962
ERVB7_3-LTR_MM,-0.305935845817383,6.64707213442894,-7.46905570081423,-4.37244618627303,0.175594385467959
SRV_MM-int,3.29247152003075,-3.55812924464519,-9.31876217424601,-9.45118456786066,-6.82752337019499
MamSINE1,2.60084014374392,-1.05429222607486,-0.441576898634101,-5.89270812006079,-10.8652562374534
RLTR9F,7.08687199068352,8.0164769861227,-5.02450562246874,4.83413647258546,5.92114364227196
IAPEY3C_LTR,1.45384249386499,-9.98043928299793,-5.41394870920377,-5.77268064343781,2.49737207619828
MLT1L-int,-3.70893815696791,-0.547272764472822,6.46287894414702,7.1667309989327,7.9953573690863
RLTR44E,4.29680209995339,18.27636779143,11.9026447605801,11.7050874440864,15.4561398643749
RLTR16C_MM,1.70613881539834,10.6262941086079,11.820928894521,16.0696215373231,10.0921361228679
RLTR11B,6.69145292739601,15.5868658279605,4.2137785490944,4.49357637787672,2.46204811194346
RMER16B,0.525671259998306,0.261863838492045,7.14130388383982,10.3164276843781,11.0174152728681
L1MC,-10.4032482215178,-17.7927272662391,-6.64870845790294,-7.99480468010825,-16.95215730349
L1MCb,2.16581342098066,-7.6730877451403,-9.24417691201699,-5.06141208616805,-10.9427812380394
LTR41,0.9640517471981,8.62411226440997,8.43165830489872,9.89128918534485,-1.31650597809586
L1M4c,-7.30049584581486,-10.9263581148754,-8.50769715800685,-13.517797143975,-20.1119719885157
LTR10_RN,-4.45423633475908,2.35627432021991,2.94470988323934,6.83821565914462,8.71192519573355
RLTR1E_MM,3.01398205192541,-1.40307567558098,1.27476489746178,4.14958082702275,12.0631621726129
ORR1D2-int,-6.4593828853247,-6.23967055909949,-10.9502254599761,-14.3345790336151,-17.9355978186115
L1MEf,-10.5446323553741,-14.7240683366528,-14.5765153789648,-21.4979848635077,-22.3129593834675
RLTR9A3A,2.33938259770027,-1.57760433638816,-9.57332893815809,-8.32628747305871,-6.34870707366914
L1MB2,-4.34169739823888,-3.36883533072048,-5.96586961129329,-6.2479594493666,-15.6464050903303
L1MC5,-5.61253661689346,-8.84907470688928,-6.42107628156478,-11.029375758043,-17.8487299896236
MamGypLTR3a,5.45987798960592,2.89814285207975,-2.06707563436142,-4.1002166240576,-6.32838003501457
RLTR15,3.6003100328265,-3.7075752781615,-9.13963140046258,-7.19366813929001,-5.37600466763209
MER68,-4.951565036589,-0.0132162932504468,-8.43583630834521,-7.67402345592137,-13.3192522253666
LTR67B,2.16869885846632,2.24069856688062,-2.0520328867977,-4.82189074835315,-9.21478933102572
LTR78B,0.88525430435676,1.22583520294204,-3.2426703645504,-6.84640098508638,-9.93244038360587
RLTR44C,5.91895727061796,19.4177732598227,13.7359856266011,13.1584797978601,11.8016025643412
LTR16B2,-0.0765439455715075,2.29643183128802,-4.94396895861992,-6.72048136695628,-9.39587837073609
RLTR19B,5.41043588008601,9.64003512155574,11.5068326429912,17.4083063806251,15.5628206881344
MLT2B5,-1.95307417278849,-1.38610757639208,-5.29897416664435,-12.2356947418171,-9.7609452493898
LTR33A,-1.15552204717356,2.20540518132303,-1.73763678660403,-5.76745315149037,-10.1868174858852
ERVB3_1-I_MM,-9.3425226266451,-10.1403850116765,-4.37320215202928,-1.72908428304224,0.77288929856036
RLTR26D_MM,-1.91333074503036,4.13897045032996,-4.97702926863326,-5.61441488365625,-8.19018475762085
RLTR41A2,5.89967236225735,7.60849920826513,3.20824732463849,8.92514649620773,15.8348766026102
RMER17A-int,-0.806205466658074,5.18680485393957,-7.02211659443229,2.88669075540358,-2.19417099826296
MER54A,2.42198230077001,-0.579366152729802,-8.73326562218606,-6.47156294049234,-6.58942224360924
MER21-int,-1.54194073131852,-4.63057981855968,0.956316748721863,6.7369867022592,5.1877187198267
MLT1J-int,-0.598442461523898,-4.00439132887605,-3.03395009843815,-8.00600225620645,-12.5031810445763
L1ME5,2.8168300207538,-0.0457745741614472,-8.02336865378299,-5.51160588399845,-6.80636491153293
RLTR28B,2.35749765772401,5.58392796752841,7.28763923044608,14.5421954739434,10.4235533416852
LTR16E1,0.00665299777163711,1.11276540543847,-1.94238292233994,-6.2613285919242,-10.0022371600729
MER52-int,3.11551185819521,-1.00342993955508,-4.43678546042274,-6.53740129393293,-8.57599574890525
L1MC4a,-8.89275131119579,-10.3474612783558,-3.07192787860259,-6.68407674210078,-15.5753006373106
RLTR12BD_Mm,4.81644114009563,4.37228146273226,-0.415878480536597,-3.58210608408366,-5.45931336665705
RLTR50B,3.99964819475591,6.5786632301586,-3.99710690724596,-3.47812551009276,0.445954567465054
ERVB5_1-I_MM,-2.92424190256486,0.534227689220591,-10.8733756600624,-6.4803469064451,-9.01692696150871
RNERVK23-int,1.03013785861208,-2.95692173497358,1.89696685327639,7.61143781473978,7.79740423791636
RLTR21,-13.5952627339069,-16.5692261517626,-16.7890619787694,-7.77401993837339,-7.41256049485363
ERVB7_4-LTR_MM,4.11125131217342,7.62250452470121,-3.28572377419817,-0.923292686241346,5.70622980724663
LTRIS5,4.10259809203269,-2.01752096820156,6.36052723389206,9.5174406396431,8.50949293034407
MER31A,3.7701226721709,4.94679257414892,-1.55958235393275,-3.68972874517717,-5.37523901077669
RLTR44A,1.79985302187019,10.8334987762321,2.02060591708114,-0.413424327113642,6.63384661213251
L1M3c,1.27675911290515,-10.1512812658937,-6.59803931570252,-7.25916029088739,-9.04148672366081
ERV3-16A3_LTR,3.2247032265227,2.44611808097384,-3.16845655891321,-6.23955351263707,-5.73108958951793
MLTR31C_MM,1.12168083162771,10.5703211597388,6.59721350062876,12.943814467821,7.47606118142259
L1MEd,-2.39370491848305,-9.30937173249766,-3.92580854262251,-11.1138864450087,-12.5687083163137
MLT2E,3.86464388294437,1.81465946222344,-4.13789287075561,-4.89044720296745,-6.13672014764815
RLTR10D2,1.6758601511867,7.34275259200236,5.8377800017605,-2.13790103029027,8.51996726684544
ERVB2_1-I_MM,-1.75384042426353,-2.14901413290027,-0.971170735253098,6.24620880105092,6.51513419584213
RLTR31_Mur,4.95000412468444,9.92395667165316,2.48998235866838,3.35612294601337,-2.2549517567537
LTR48B,7.87308300191746,-0.777064936636621,-3.29310164716198,-1.43338076945738,-1.26070265747692
RLTR13F,-2.21853191816448,-4.88342465457207,-7.11960238507712,-2.53955518191483,4.51473798295488
IAPEY5_I-int,11.9487843874438,1.93322636631597,4.59897522282636,9.18449045913812,2.51051114806685
MT-int,2.78195791357113,3.08689927561774,-4.5443202610779,-2.25954969411465,-6.5558539498896
X9_LINE,-1.95828355500375,-1.15920764107897,8.00973730402637,5.77190713219359,2.75042579079614
L1MB4,-2.10059480227242,-3.19119051254073,-4.85132238620998,-3.92204144638003,-12.8498448187492
MRLTR33,3.97212584884371,3.94807102895539,7.63830887175658,5.53044671080089,-3.6754819443513
MER77B,0.35448003202993,-2.80839931173305,-7.58119162104947,-7.0633663423949,-10.4754475573956
L1P5,-3.7711667491118,-4.0433901517731,4.36031286811599,4.30067864834847,2.25228588578045
RLTR9C,4.75800881311232,-1.52149615588368,-3.22191733576823,2.93301510730674,6.77161416901226
LTR16B1,-0.724118155879564,0.236625510330309,-5.36157111355619,-8.99947003793447,-8.10959596105035
ORR1B2-int,-3.703304548239,5.97513054547771,7.00402699679589,3.85835986676699,3.31987755560005
MLTR18B_MM,-0.495881132233564,1.47029652163824,-8.00746916333095,-4.2139371584877,-7.40392657064521
RLTR9A,-0.852397654495365,4.77258063690331,-6.04962622272607,2.92602535177778,-0.337949443015247
LTR50,1.28658952939149,4.16909885660889,-3.52935594448863,-2.87346886839688,-6.23593992254631
IAPEY5_LTR,8.84088389962907,2.68430935721144,10.0104913959504,4.3596971898805,12.7243373763973
RLTR30,8.69286529067556,6.63344449229704,1.64071640527342,0.740849811394676,-0.935253208145587
LTR82A,3.16500121423803,-0.543786318399146,-2.6781778948555,-5.34382882579943,-7.32689677509452
MER92B,3.7024879297097,1.23031760327166,4.83203439884284,11.5313410923946,8.56073897224089
L1MDb,-2.09301590340214,-4.17279269241934,-1.65572922969477,6.32204041278594,-2.22872616615475
RLTR44-int,-18.184570955138,-25.7955671384667,-23.2548201410653,-20.8689869498619,-15.5011198788449
MER68-int,5.00998458240957,1.27931136348163,8.3141538409131,7.20767810710505,-1.22508237249777
RLTR20B1,1.80105139062758,-0.165931797272037,-7.91696776918548,-1.80791427700106,-5.77023485536422
Penelope1_Vert,-0.886636647690258,-1.91468892889989,6.23081625759125,-2.05094422441711,-4.21821418229996
MYSERV-int,-5.35977317070515,-6.8711553712904,-7.09559252341609,-12.7098636105607,-14.3722415302284
L1MEg,-8.21642829157886,-9.46568659816193,-3.03804546202648,-6.23643399748853,-13.7685727721815
RLTR3_Mm,6.46365210793285,6.42668258579845,2.15353734540528,6.65963207429275,13.2024199536371
LTR78,-0.905773830783507,-3.09466509516603,-7.29232288476114,-7.5105076468707,-10.8854782487095
LTR72_RN,5.90691058416551,1.28687003394397,4.77137916037204,1.25860903793384,-4.18684885329637
MLTR18C_MM,-0.388011793316288,2.73046683187961,7.77014322518648,9.23784886898668,6.23792078837492
L1MCc,-5.7599995882936,-3.64695334803354,1.79028563561775,0.535934104576904,-7.20355720465952
RLTR24B_MM,3.7213081457341,0.947311117680005,7.30510172604056,8.78012509968314,10.5914516938263
LTR40b,-1.20111455453626,-6.84417873601315,-3.79460630864373,-8.45695867223093,-11.0089611927408
MLT-int,0.852566492076937,0.798460295604342,-2.64710515893466,-5.50102980259906,-7.87338639351525
RLTR19A2,-4.27487089987953,5.01415315231254,2.97062697355442,4.88656181399646,1.21525666514569
RLTR10B,-1.916844121019,-7.06866338712749,1.56033173599185,-2.24771564572884,2.64293065817142
L1ME3G,-1.00925819054066,-5.30313403841734,-0.398483386149939,-3.66996191013081,-9.86514688528395
L1M4,-19.303532006815,-21.5094786345892,-13.374349031554,-12.6438678423671,-17.5063764399954
LTR16A2,0.509506496201636,-0.110586867698598,-1.86623442658098,-6.55802236611451,-7.81125562168718
ORR1D1-int,-3.44096646086805,1.48170015805422,-2.24012473325503,5.72370237497692,-2.30765551668571
MLT2C2,-1.75523352785744,-2.77498396243357,-5.76142561885888,-8.85015656568071,-10.4788290071207
RLTR9B,2.07719520173806,5.94301175775535,-1.20871405766523,-2.81061501429019,-2.7832617843904
RLTR12H,-1.25573523436687,4.76677706388382,-4.26564428961435,-3.63103466802939,-3.66993697778322
RLTR31M,2.34576438803933,4.90124468582335,-3.03747703107128,-0.491696392781439,-4.12757826417829
RMER6-int,-5.9381368313737,-9.01177862071566,-1.18723290920151,0.246846429529592,-2.80760865001269
RLTR20B3A_MM,-0.231267692174389,3.92493558188072,-4.42355064317973,-4.69503019010022,-4.1189554884087
BGLII_B2,-3.44511541089406,2.54702272436722,-1.56874578721192,-7.73057665561494,-2.6800032162244
MER90a,-0.119736538041431,-0.256582398085621,3.24204980024339,-2.68048919388537,-6.63969573266695
ORR1C1-int,-4.38731519333355,1.97697847712177,-4.73850177384459,-7.78569976125168,-5.3448166701493
RLTR20B4_MM,1.87844492941355,2.71396730226435,-6.35585801685438,1.09805858770132,-0.27004084848108
RLTR1,0.120073041542489,-5.22763003016689,-2.46639263386409,1.80587779725949,4.02510176481416
LTR53B,1.49819706377322,1.49885365524025,-3.75382492940674,-6.24732499696257,-4.68053553761389
RLTR13D1,-7.64730262051203,-1.64182250343629,-7.86284401235345,-0.502674470330322,-1.56387966621428
MER67D,-2.59633459657571,-9.94382761914552,-5.16739357863483,-11.3303222426387,-8.79932696782622
MLT1N2,0.323888016556201,5.53764579407318,0.25372281528153,-2.78737804698708,-3.63019799938915
MLTR31F_MM,1.38462935227531,8.89421395196972,1.37793852378107,4.38879609827757,-0.137592239656426
RLTR48C,5.8894240309183,4.47570361393576,12.488839209495,9.76570436451823,11.8719987421396
RMER16B3,-1.25414850503993,2.84779747695115,7.99835775630066,6.02585094593602,5.4582242101945
RLTR18,1.84202446699471,6.50066855210749,-1.38981173599454,3.93846775183788,7.38206431833234
X6B_LINE,-2.69865091749315,-4.98542049980886,4.09194052958021,-2.79025217035847,-3.84393571886414
MamGypLTR3,2.27379216523988,1.28075814983168,-5.24359959665858,-3.103437627357,-5.12136074290424
MER57E1,4.61691833073053,-1.09123039629205,-3.8852732637753,-3.63184447207898,-3.0163023604832
RLTR34C_MM,5.48420293795747,6.66730140638845,3.37339359097014,12.7832719725799,6.11854140655678
RLTR42,4.48152800094034,2.34481979206647,9.81971470767837,9.79255110607439,9.36223448585651
LTR88b,4.77009531594308,2.32999938977195,-2.46470677300042,-0.48514011245224,-3.80763137779248
RLTR31_Mm,0.772686706402273,-0.115632901567134,4.08112695313036,7.23850065003611,7.32945449324467
LTR16E2,-2.54751968863591,1.72677475711874,-2.34637172905871,-5.02791502234026,-7.63972120009441
RLTR44B,2.5626723670783,12.2766894727994,7.48777699346074,7.56871461313415,8.70653257841087
