,id,M,A,stage,zscore,p.value,fdr
247,RLTR20A2B_MM,0.163163472510283,10.25591299548,2cell,3.34921134300502,0.000810419522132295,0.00142103146977438
248,MER129,0.529598422426776,6.82367299629875,2cell,3.30862525981777,0.000937552349466419,0.00164071661156623
249,MERVK26-int,0.0824492911116066,12.1704520864014,2cell,3.28639339605618,0.00101479176799524,0.00177239662425887
250,LTR16A,0.106128253130995,11.4276559119073,2cell,3.26991444706928,0.00107580015707214,0.00187159753353646
251,LTR73,0.312293692730125,8.3035784512409,2cell,3.25847834911406,0.00112011423071403,0.0019448858420015
252,RLTR20B5_MM,0.108689315855532,11.2358185076642,2cell,3.13338058620629,0.00172805216973381,0.00295999687648045
253,AmnSINE1,0.114852140925934,11.0596649915955,2cell,3.11492693656666,0.00183990477977306,0.00313949203304847
254,RLTR20A2,0.179417494921567,9.76154261556148,2cell,3.10291165893481,0.00191626832504755,0.00326352977196795
255,MER89,0.128039498161207,10.7253690262551,2cell,3.09264562991928,0.00198380870902342,0.00336566019527065
256,MT-int,0.137137103801056,10.5219628751077,2cell,3.08689927561774,0.00202256117529882,0.00342487025683933
257,RLTR12G,0.174846599432839,9.74058535831172,2cell,3.00197630979694,0.00268233049101149,0.0045162723608129
258,RLTR9A2,0.184189972104232,9.52923636209116,2cell,2.93902493176313,0.00329246587867231,0.00549156128731649
259,MamGypLTR3a,0.257124653362474,8.52630525118208,2cell,2.89814285207975,0.00375379569924032,0.00623761565724233
260,RMER16B3,0.322720145375887,7.82012246811117,2cell,2.84779747695115,0.00440229295897323,0.00726092475051429
261,RLTR25B,0.0551488143941351,12.9022607025723,2cell,2.83307776564279,0.00461021688977455,0.00756177641145679
262,MLT2B3,0.0729102910860768,12.0794227035329,2cell,2.81589415179533,0.004864168960855,0.00796362100589336
263,LTR75B,0.365864009008409,7.34660734205149,2cell,2.73987483491431,0.00614625858413569,0.00997084649871647
264,MLTR18C_MM,0.114816581942837,10.6805017495436,2cell,2.73046683187961,0.00632446968330823,0.0102412632941002
265,RLTR30D_RN,0.357886611207162,7.38968013899611,2cell,2.7204431526712,0.00651944804643431,0.0105377987514184
266,RLTR20B4_MM,0.136449442602767,10.1649868345482,2cell,2.71396730226435,0.00664827278848389,0.0107265236097317
267,RLTR11A2,0.0499113483882322,13.0456132563492,2cell,2.69469260933758,0.0070453593855415,0.0113466023437435
268,RLTR20C,0.209472277052362,8.90216636309381,2cell,2.68953284729652,0.00715521048944786,0.0115026801539225
269,IAPEY5_LTR,0.1749099339428,9.41683265438537,2cell,2.68430935721144,0.00726798205957409,0.011662880958414
270,LTRIS4B,0.31638120698931,7.69674550676905,2cell,2.6749974198938,0.00747298253016485,0.0119702368816514
271,RLTR9B2,0.196717608797407,9.04475110300164,2cell,2.65372157181825,0.0079609485268998,0.0127060740402404
272,BGLII_B2,0.146547815987721,9.7758184620329,2cell,2.54702272436722,0.010864635797792,0.017186229936365
273,RLTR20A3_MM,0.0848892496823053,11.3186468642483,2cell,2.51853412880092,0.0117844462330596,0.0186081220269805
274,CR1-L3B_Croc,1.13413587347183,3.83621267098575,2cell,2.51597923611386,0.0118702175798053,0.0187103252277427
275,MER87,0.503945431061648,6.14745394047683,2cell,2.49059277018439,0.0127530197432476,0.0200308030949595
276,MLTR31E_MM,0.193521515420346,8.90200562274634,2cell,2.48459359117997,0.0129699410003825,0.0203355865067726
277,ERV3-16A3_LTR,0.156993298165096,9.46053546509328,2cell,2.44611808097384,0.0144403698058572,0.0224824671758442
278,Plat_L3,0.129358410913593,10.006094016573,2cell,2.43506261534651,0.0148892129475812,0.0231407522909085
279,MLT1J2,0.0841127377459485,11.2242023545454,2cell,2.41512377482838,0.0157298633574078,0.0243197365647574
280,RLTR30D_MM,0.138179278032445,9.75781238647629,2cell,2.3866352780092,0.0170033504489672,0.0261975364802978
281,L2-3_Crp,0.503853342304421,6.02356195605701,2cell,2.38547941639443,0.0170568768713452,0.0262345389941624
282,LTR10_RN,0.111417136100063,10.3419723330767,2cell,2.35627432021991,0.0184592803294929,0.0283424874143681
283,RLTR42,0.164455133765564,9.20452969821395,2cell,2.34481979206647,0.0190362779002827,0.0291277987148904
284,LTR88b,0.188504562984195,8.79243722145829,2cell,2.32999938977195,0.0198061833707168,0.0302537749425553
285,MER21C,0.0510919860879206,12.5548144352167,2cell,2.32678839835891,0.0199765301953529,0.0304094783281999
286,LTR107_Mam,0.287349908840235,7.54897490507009,2cell,2.30824437331648,0.0209855484274724,0.031836437802087
287,LTR16B2,0.121136449467787,10.0264445298671,2cell,2.29643183128802,0.0216512026915808,0.0327903223046258
288,CR1-L3A_Croc,0.392255879074167,6.63397854220142,2cell,2.29465981000416,0.0217526277353788,0.0328879014570607
289,LTR103_Mam,0.386943646075071,6.67193984292494,2cell,2.29356128170721,0.0218157115299083,0.0329272793719668
290,MMTV-int,0.199375421998871,8.57817982004267,2cell,2.28799870026159,0.0221375968098001,0.0333564806168005
291,MLT1J1,0.079721467141005,11.1783040282164,2cell,2.25290821921916,0.0242649365256222,0.0365000483439562
292,LTR67B,0.103370645866757,10.4131376871028,2cell,2.24069856688062,0.0250456070066995,0.0376107172786417
293,LTR33A,0.10241122873853,10.3942349128108,2cell,2.20540518132303,0.0274256747885752,0.0410461698435073
294,LTR28B,0.261343465477914,7.6704640017237,2cell,2.18961884844148,0.0285518908964898,0.042516969860937
295,LTR27C,0.912463414758592,4.05164390420601,2cell,2.18113771973451,0.0291732316592375,0.0432971668531922
296,LTR45C,0.526186862415917,5.59799364901425,2cell,2.14959622663681,0.0315871671550509,0.0464826208316757
297,LTR81,0.299176852002089,7.18663650221104,2cell,2.11963352225468,0.0340369631831955,0.0494425821402954
298,LTR85b,0.22638547971895,7.97763196930597,2cell,2.10979126455416,0.0348763392284614,0.0504968494692217
299,BGLII_C,0.289522880507461,7.2345665099148,2cell,2.08559479468351,0.0370153432677961,0.0535067319757248
300,RLTR12C,0.111849211523832,9.86363036053499,2cell,2.00402970009514,0.0450668790227499,0.0646200894374591
301,MuLV-int,0.0770741514798849,10.9367442105099,2cell,2.00315116702407,0.0451610653460756,0.0646508648835125
302,MER74A,0.0787237499890355,10.86856465618,2cell,1.99823916619576,0.0456907372309672,0.0653039636629097
303,ORR1C1-int,0.0602602008798212,11.608773875409,2cell,1.97697847712177,0.0480440630903889,0.0684473911656342
304,LTR88c,0.213446923872942,7.94136928180765,2cell,1.96436713079291,0.0494875317623828,0.0701748643373583
305,LTR87,0.151919405488722,8.88070094811097,2cell,1.93612141228963,0.0528528326113761,0.0745812193516085
306,IAPEY5_I-int,0.108562690892288,9.84589816498998,2cell,1.93322636631597,0.0532083180707573,0.0749638585814631
307,MT2A,0.0214323136586642,14.522066513035,2cell,1.93113636794712,0.0534661905745901,0.0752079800962193
308,MLTR31D_MM,0.0999489019100586,10.0635991895361,2cell,1.91932910574376,0.0549426967526613,0.0770411000206875
309,LTR102_Mam,0.146528858492346,8.94898770495307,2cell,1.91214575883834,0.0558575010223612,0.078077544668049
310,ORR1G-int,0.215245716502343,7.83322296940741,2cell,1.90804842213515,0.0563849581088797,0.0786910953827222
311,LTR59,1.2052001388892,2.82192809488736,2cell,1.88120445675335,0.0599441117161431,0.0835271399931837
312,MLT2E,0.190169374652162,8.04582099515978,2cell,1.81465946222344,0.0695762584031402,0.096645771438112
313,LTR28,0.666459246107886,4.41486136754303,2cell,1.80680367743373,0.0707928951344041,0.0981823459820362
314,X5B_LINE,0.311127151153297,6.55041328544787,2cell,1.76810828648322,0.0770428024047467,0.106517964755552
315,LTR16E2,0.093327995133643,9.95632335376947,2cell,1.72677475711874,0.0842081236453389,0.116063599877064
316,MER66C,0.495364517273751,5.09243767145414,2cell,1.69843070860147,0.0894265003034049,0.122875052194323
317,MLTR73,0.0610020929809264,11.0547184711952,2cell,1.65161523393137,0.0986130124994348,0.134872258633842
318,MER31-int,0.17400589491993,8.02373238665921,2cell,1.64775940471926,0.0994020524478546,0.135742587751371
319,LTR9,0.502567266236815,4.83974004975272,2cell,1.57863700893909,0.114419340757142,0.154587832725075
320,MER88,0.238681628287556,6.98217043389621,2cell,1.5753472928334,0.115176303280813,0.155138990328247
321,MLT1E2-int,0.341297420258871,5.94055698033755,2cell,1.57004099393476,0.116405574547767,0.156557573030204
322,MER49,1.03446909238795,2.72971580931865,2cell,1.5639217062902,0.117835956251251,0.158241941249792
323,RLTR18-int,0.0766436137721172,10.2286348236341,2cell,1.55843790017144,0.11912947816813,0.159737716578383
324,MER92C,0.202699077428847,7.35937345495053,2cell,1.5246997103256,0.127334014048843,0.169715050209028
325,L3b,0.0425720928127542,11.8562668586909,2cell,1.52179354851508,0.12806081852052,0.17027256891223
326,MTC-int,0.0239184361472577,13.5006238229737,2cell,1.51206817531597,0.130516519910211,0.172405923031467
327,LTR75,0.175254867329242,7.74911296567496,2cell,1.50891567388724,0.131320333807983,0.173210351268987
328,LTR53B,0.167673575099163,7.85740448018811,2cell,1.49885365524025,0.133911601552998,0.176105641687301
329,ORR1D1-int,0.0341467641277247,12.41538795777,2cell,1.48170015805422,0.138420095028502,0.181497735221738
330,MLTR18B_MM,0.0679336806649168,10.4087104519513,2cell,1.47029652163824,0.14148146271384,0.184694596699859
331,MamGyp-int,0.220795188561941,7.00351363344698,2cell,1.46811278803271,0.142073588490326,0.185195630744722
332,LTR81AB,0.21517725664715,7.05975428409057,2cell,1.45891944761508,0.144587279787774,0.187918950672395
333,HERV16-int,0.0953010442660101,9.35004372733473,2cell,1.42909991170765,0.152975518895533,0.197380604206282
334,LTR16A1,0.0607511822092358,10.6453851774574,2cell,1.42725284208291,0.153507028139046,0.197779344950162
335,IAPA_MM-int,0.685467735660811,3.60472668281448,2cell,1.4034173486759,0.16049242262135,0.20631258584572
336,RLTR13D3A1,0.0533348161473487,10.9643152082065,2cell,1.39947820284532,0.161669630278732,0.20739437419595
337,LFSINE_Vert,0.051882565393679,11.0108583678084,2cell,1.38351258740481,0.166507750438235,0.212680158246539
338,MER4B-int,0.223405652095045,6.77609437977858,2cell,1.37288357529373,0.169788543431773,0.216559562569363
339,LTR58,0.596594732474625,3.89067985676233,2cell,1.34871291212523,0.177429196522214,0.225013631538157
340,MLT1E1A,0.0448109139233798,11.3542748510077,2cell,1.34599164361526,0.178305211538906,0.225802468743714
341,MLT1I-int,0.190500369924382,7.15831754507273,2cell,1.33649133737592,0.181388730046974,0.229054802573522
342,LTR86B1,0.220437135107216,6.70203856812062,2cell,1.32031551264708,0.186729698425915,0.23513130580827
343,MER54B,0.128110133005226,8.21090093023494,2cell,1.2944506083494,0.195509819402856,0.245839079843195
344,LTR72_RN,0.0466595384874927,11.1080620793634,2cell,1.28687003394397,0.198139591494082,0.248793922087908
345,MamGypLTR3,0.151938910857832,7.68801180771905,2cell,1.28075814983168,0.200278627869911,0.251125106031524
346,MER68-int,0.14601536188258,7.79949148551805,2cell,1.27931136348163,0.200787432585157,0.251408489532683
347,MER92B,0.0906616525712589,9.06190157106516,2cell,1.23031760327166,0.218578194918334,0.271770650744614
348,LTR78B,0.0733340948146884,9.66336176142202,2cell,1.22583520294204,0.220260696861812,0.273480111047697
349,MER57C2,0.0678686764285983,9.88432316909746,2cell,1.22477233440783,0.22066101144844,0.27359503372059
350,MLT1H1,0.0417868545737194,11.2562458224797,2cell,1.21322418966101,0.225044118135624,0.27709725903403
351,LTR23-int,0.68642070282306,3.16992500144231,2cell,1.20877641983409,0.226748753066315,0.278424919165682
352,MamGypLTR1c,0.122310348890542,8.11971535610926,2cell,1.1974025069345,0.231149707004675,0.283437364865043
353,RLTR30C_MM,0.107108088571391,8.48119385094981,2cell,1.18852478096196,0.234626722637617,0.286515324759398
354,MLT1M,0.0826823042121589,9.20101887783003,2cell,1.1774599835885,0.239011960451341,0.29107072991951
355,RLTR6C_Mm,0.126719278677247,7.95737941947093,2cell,1.17269548656122,0.2409179420327,0.292990493115007
356,MLTR11B,0.0206057990297622,13.178508725317,2cell,1.16496606128791,0.244032730927777,0.295968755518136
357,MER90,0.0836759543530089,9.09301841983141,2cell,1.14783111264691,0.251038290686945,0.303636789688019
358,LTR53,0.081589108367365,9.15734472291525,2cell,1.14443707260072,0.252442420954708,0.304920261180347
359,LTR16E1,0.0545464504059947,10.2380922596205,2cell,1.11276540543847,0.265809196743512,0.320195631307564
360,RLTR20A4,0.0138769528301365,14.0537557112405,2cell,1.06282366460788,0.287861925665391,0.345059171625689
361,LTR39,0.383248597984694,4.46536866878144,2cell,1.05735314105997,0.290350448798427,0.347404507377929
362,L2-1_AMi,0.316950862433187,5.00561362771163,2cell,1.05449986480394,0.291654122487983,0.348140928200861
363,MLTR13,0.073276595530116,9.15949202606302,2cell,1.02860404352737,0.30366577709233,0.360907588014815
364,MLT2C1,0.0411125702520937,10.8073594146516,2cell,1.02165192352605,0.306945673069946,0.364318696073674
365,RNLTR23,0.581812152481936,3.11440934524794,2cell,1.00503792604285,0.314878587993717,0.371749089942117
366,LTR16D,0.0749598339802143,8.9192757472304,2cell,0.968175774706731,0.332956591369563,0.391015072295299
367,RLTR24B_MM,0.0468210253576435,10.2142731197217,2cell,0.947311117680005,0.343480267290485,0.401781523185844
368,MER50B,0.391553572407546,4.05426222838909,2cell,0.936813015786125,0.348854748932509,0.407417429801625
369,MLT1H,0.0215378265867317,12.413418652189,2cell,0.933933893804387,0.350337993901697,0.408191974546014
370,MLT1A-int,0.0944752635463316,8.13156122913196,2cell,0.92870563989244,0.353041657129531,0.410803708361457
371,RLTR20B3,0.0311822988351977,11.3164429224782,2cell,0.924424602630648,0.355265290271132,0.412850775230113
372,MER67A,0.0738735011064646,8.77620696894368,2cell,0.907987057508084,0.363885059675995,0.421215908921822
373,LTR103b_Mam,0.147977502356253,6.73723323206632,2cell,0.897193297262071,0.369615781214154,0.427293146293085
374,X7C_LINE,0.101371306147744,7.80927878458643,2cell,0.891180975193245,0.372832089058977,0.429893290756719
375,MER34B-int,0.122318611717342,7.22624932884639,2cell,0.878592950380818,0.37962201949625,0.436991127536282
376,MLT1N2-int,0.440268905147398,3.47709815519344,2cell,0.862398147905686,0.388468459383874,0.445610916635179
377,MLTR11A,0.0168322960926876,12.800008474995,2cell,0.834580133670594,0.403954151536094,0.462181776982739
378,RLTR12B2,0.0808519629362267,8.18724807284576,2cell,0.810274916332634,0.417782188529769,0.477388644733888
379,MLT1J1-int,0.112739325109312,7.19662818587419,2cell,0.801515884952416,0.42283305170374,0.481921260211057
380,MLT-int,0.0300493024010102,11.0006099365062,2cell,0.798460295604342,0.424603425168997,0.482701336285472
381,X1_LINE,0.140995918207872,6.50456439476963,2cell,0.788635824975283,0.430324886055467,0.487336081150713
382,MER66B,0.328420730516742,4.02219705967923,2cell,0.777080470350708,0.437111295405114,0.493773937172769
383,RLTR11A,0.0139669748711024,13.1052225289137,2cell,0.769820075858897,0.441406629191371,0.497982859582651
384,LTR9A1,0.262973084874807,4.57360246247111,2cell,0.75325429849174,0.451297115967242,0.50849573649541
385,L1M,0.0557309433432351,8.90163042258344,2cell,0.715428149066643,0.474344523910282,0.532439749692223
386,LTR77,0.175527521605623,5.58339537535909,2cell,0.713452140792293,0.475566018269881,0.532826518378121
387,LTR108b_Mam,0.200641695342501,5.16545843905731,2cell,0.705561495466586,0.480460876524576,0.537270087082198
388,MLT1K-int,0.258601639365485,4.4036774610288,2cell,0.698369548231202,0.484946115232877,0.540924838697651
389,MER31B,0.0317681891919776,10.3883177172852,2cell,0.682719916506096,0.494783842148713,0.550516690450821
390,L1M2b,0.226186447483522,4.70469546806885,2cell,0.67799796687692,0.497772982311083,0.552459652028156
391,LTR88a,0.0958114697955238,7.11007578305146,2cell,0.661038348312819,0.508587720955209,0.563056642502093
392,L1M2a1,0.257480137083622,4.21103238308641,2cell,0.650431764820673,0.515413364546534,0.569195628673129
393,L2-2_Mam,0.0526776593842667,8.73195772730248,2cell,0.637612893821768,0.523725700260359,0.576941942418166
394,ORR1B1-int,0.0105309507388206,13.2764249945108,2cell,0.615939617978748,0.537934372513929,0.590399576746768
395,MamGypLTR2b,0.076705509156259,7.52432857686295,2cell,0.610924572591243,0.541249516302099,0.593305573357048
396,ERVB5_1-I_MM,0.0235241811729606,10.5475020911591,2cell,0.534227689220591,0.593184014219501,0.638426862761666
397,LTRIS4,0.0426308902142021,8.74369236219291,2cell,0.51810920527951,0.604382077993551,0.64969246352632
398,RMER3D3,0.234745063159532,3.70469546806885,2cell,0.497557301808003,0.618796105189201,0.663582313043667
399,LTR90A,0.0586542648879125,7.5901099910851,2cell,0.477927300426934,0.632701949610436,0.676861652471333
400,RLTR12B,0.0152696326634511,11.263749002751,2cell,0.444487429913405,0.656690214914946,0.699997123572406
401,LTR84a,0.0439626516795667,8.11901573865054,2cell,0.430284332683106,0.666988822509349,0.709273999055994
402,MamGypLTR1d,0.0451064056554652,8.02830827432872,2cell,0.427815790323238,0.668785239825032,0.710334621510698
403,RLTR25A,0.0103547178926529,12.1964778405865,2cell,0.416475352732339,0.677062199299832,0.718267655343139
404,MLT1I,0.0110960489125611,11.8930251105462,2cell,0.401728897726056,0.687883554812281,0.726280855377812
405,MER65-int,0.0754076256183787,6.34050936995105,2cell,0.398466993579651,0.690285983576619,0.727952834400492
406,MER34A1,0.0183850378533724,10.0598359675433,2cell,0.352589594310772,0.724396139744728,0.763019156674246
407,MLT1F1-int,0.0380812247539544,7.6159105893287,2cell,0.313080901010679,0.754219199000219,0.791618498124196
408,MLT1J2-int,0.0523088890149855,6.23494807433546,2cell,0.266479587194095,0.789869878286608,0.824171739198116
409,RMER16B,0.0268344452503677,8.11045364975494,2cell,0.261863838492045,0.793426419707844,0.826912177163275
410,LTR29,0.0535473003379181,5.97418361579234,2cell,0.249216561274006,0.803193269461587,0.83513311877351
411,LTR16B1,0.0140181165848266,9.69156841587465,2cell,0.236625510330309,0.812947327776161,0.844287586907718
412,CR1-3_Croc,0.0281718617369602,7.59321189876947,2cell,0.229797172474409,0.818249381974373,0.8488024510796
413,MLT1G1-int,0.0321436951020697,7.10411717916989,2cell,0.221313590999441,0.824848268261361,0.853655541890978
414,MLT1A1-int,0.0163831223471915,8.75526619677183,2cell,0.199910527036228,0.841550557245378,0.868918055041976
415,RMER15-int,0.00328216373771973,13.2973013911459,2cell,0.193363716094183,0.846674129510318,0.873194084843008
416,MER74B,0.00949191783445493,9.82321255533901,2cell,0.167703204091608,0.866816775392357,0.892931765149253
417,MER101B,0.0450576957618093,5.27729442583882,2cell,0.164708379463093,0.869173521209525,0.893289318329789
418,LTR104_Mam,0.0118147039114344,9.10946132717669,2cell,0.162995325570614,0.870522115108448,0.89364221747276
419,LTR34,0.121563824310273,2.22971580931865,2cell,0.154541213031346,0.87718301821383,0.89770177899876
420,LTR81C,0.0179701331713197,7.73811995316193,2cell,0.154131548434567,0.877506013441983,0.89770177899876
421,CR1_Mam,0.0110469574464628,9.0055590178199,2cell,0.147012955870131,0.883121794129461,0.902408362047231
422,RodERV21-int,0.00255484671903103,13.0666904960791,2cell,0.138946917004873,0.889492096113171,0.90787425194559
423,MER65D,0.0161178533731448,7.67325686658282,2cell,0.135171287747714,0.892476447777025,0.909875644580018
424,MamGypLTR2c,0.0120441055720315,7.78153853784994,2cell,0.104869702651851,0.916479200154783,0.93114286735726
425,LTR106_Mam,0.00731771712314225,8.16263515748674,2cell,0.072713117259794,0.942034410118326,0.952751525136737
426,LTR52-int,0.00968294688232545,6.55597535307658,2cell,0.055133514319494,0.956032096174388,0.964287980693976
427,RLTR20B2,0.00166620073131253,11.1268592668238,2cell,0.0462542052351959,0.963107639142246,0.968939528087012
428,MER68B,0.00177370116472452,9.04342834376708,2cell,0.023916271096579,0.98091939553694,0.985352929528067
429,LTR16D1,0.00246491622823283,7.74627085932648,2cell,0.0212016304357844,0.983084813676056,0.986413543293469
430,MER95,0.00265848293291944,6.58995454500747,2cell,0.0153163898442946,0.98777976681228,0.990007004166986
431,ERVB4_3-I_MM,-0.000193456090339349,10.0277418451513,2cell,-0.00366907342293277,0.997072509531753,0.997072509531753
432,MER68,-0.000541003509066752,10.758075795673,2cell,-0.0132162932504468,0.989455230641845,0.990569482027703
433,L1ME5,-0.00439870808130527,8.29592185740306,2cell,-0.0457745741614472,0.963489924441978,0.968939528087012
434,MamGypsy2-LTR,-0.00632227364135994,7.74208102651849,2cell,-0.0543012396075551,0.956695161948354,0.964287980693976
435,MER51-int,-0.030675718130481,3.22971580931865,2cell,-0.0551505392024522,0.956018532919318,0.964287980693976
436,LTR9D,-0.0327740284387288,4.06464150847248,2cell,-0.0786962051540486,0.937274263968816,0.949016880032207
437,RLTR19D,-0.0112334574325931,7.46226708955293,2cell,-0.0875655319526653,0.930221998426955,0.942950235577608
438,LTR68,-0.0125875424100255,7.29800750026089,2cell,-0.0926908581204314,0.926149159906961,0.939893382599645
439,LTR16A2,-0.00590462409542843,9.9914508440838,2cell,-0.110586867698598,0.911943961665115,0.927595173821839
440,RLTR31_Mm,-0.00938646260784876,8.7827741938673,2cell,-0.115632901567134,0.907943486124746,0.924583916569185
441,ORR1C2-int,-0.00472114425652767,11.6572648628419,2cell,-0.157513837680581,0.8748399031296,0.897038839541194
442,RLTR20B1,-0.00676739139943639,10.7686964205227,2cell,-0.165931797272037,0.868210623751318,0.893289318329789
443,CR1-1_Amn,-0.0471603419309904,5.86565951551253,2cell,-0.211388665743865,0.832584000346915,0.860659507335358
444,MLTR31A_MM,-0.0112328221500368,10.1601975608427,2cell,-0.223049276279077,0.82349715547032,0.853250549199434
445,MER90a,-0.0117970460589165,10.422885899903,2cell,-0.256582398085621,0.797501164493535,0.830185638448188
446,B4,-0.00125265301377255,17.0353104925589,2cell,-0.270628089958827,0.786677089095208,0.821804855705805
447,LTR16B,-0.0187307749618798,9.38418909728858,2cell,-0.284223695793841,0.776238957342015,0.811854627149472
448,L5,-0.0323231167141731,7.89298162353864,2cell,-0.292524880060939,0.76988533983187,0.806157911790969
449,LTR105_Mam,-0.0284105571923434,8.30589424508656,2cell,-0.296674313791729,0.766715169225529,0.803785124341386
450,UCON86,-0.0751589160807732,5.79248125036058,2cell,-0.328451156059351,0.742570569361982,0.780313517922933
451,LTR45,-0.0817148166915761,5.66489816911035,2cell,-0.341655067203792,0.732610490501519,0.770758255687397
452,MER57-int,-0.0353013632806674,8.56413312554895,2cell,-0.403145060094741,0.68684151362241,0.726042931760194
453,CRP1,-0.07070783411794,6.58886548351664,2cell,-0.40721723296847,0.683848445702008,0.723739605034625
454,MER73,-0.0373445683566643,8.43816254303162,2cell,-0.40825960962285,0.683083089056061,0.723739605034625
455,MamGypLTR1a,-0.0429738058500368,8.20849769824721,2cell,-0.433854483745109,0.664394114115884,0.707360919100624
456,MER68C,-0.0804888735669314,6.47070723547145,2cell,-0.444948525697249,0.656356953438691,0.699997123572406
457,RMER5,-0.00573247634607913,14.1849686795987,2cell,-0.459495205758777,0.645878594060507,0.690127488124748
458,LTR109A2,-0.111829154765744,5.83311200140159,2cell,-0.495633768416696,0.620152823492119,0.664235976005415
459,MER57E2,-0.0843309636863841,6.72011016395718,2cell,-0.508276575396959,0.611259395257526,0.656291790318769
460,X7A_LINE,-0.0613734408248042,7.79124742412376,2cell,-0.536188269380661,0.591828439960411,0.637739979545219
461,ERVB3_1-LTR_MM,-0.0429429738181669,8.82845680593128,2cell,-0.537461916756446,0.590948584168082,0.637564673938622
462,LTR82A,-0.0351318624516134,9.44147373950068,2cell,-0.543786318399146,0.586588524782516,0.633629645846484
463,MTB_Mm-int,-0.022352746790909,10.7611068500558,2cell,-0.546634139576529,0.584630109698098,0.632282442240401
464,MLT1L-int,-0.196189949495069,4.49717671842943,2cell,-0.547272764472822,0.584191352201295,0.632282442240401
465,LTR75_1,-0.25881992089267,3.72147174792436,2cell,-0.55178440310067,0.581096074453875,0.629993183157921
466,LTR48,-0.0273976832784557,10.257296836508,2cell,-0.562654451899529,0.573670205579255,0.622701847081755
467,HERVL40-int,-0.0445824697681067,8.86552690267634,2cell,-0.565196509289407,0.571940110719781,0.621582834266363
468,ORR1A3,-0.00877443111179943,13.5663096182285,2cell,-0.567481385874321,0.57038716963084,0.620653847982639
469,MLT1C,-0.00714805511924379,14.1645856751031,2cell,-0.568925098156,0.569406972039542,0.620346566351903
470,MER54A,-0.0364089222341567,9.52131730642107,2cell,-0.579366152729802,0.562342137522445,0.613401423628778
471,MER92A,-0.117568599800503,6.14702315663575,2cell,-0.58095931192021,0.56126787635806,0.612981747029871
472,RLTR9A4,-0.113982837031373,6.33033223873064,2cell,-0.600184438002894,0.548383323741304,0.599646709478499
473,ERVB4_1-LTR_MM,-0.145727186591227,5.63339327034745,2cell,-0.602678448065921,0.546722621626384,0.59856700815992
474,MER70C,-0.0751612738968797,7.6620551053538,2cell,-0.627892547388339,0.5300743334444,0.582492067283154
475,MLTR18A_MM,-0.0322832120582322,10.101788710486,2cell,-0.62819814243723,0.529874147026233,0.582492067283154
476,MER50,-0.2208009109598,4.62039566608098,2cell,-0.642797631921171,0.520355419925707,0.573940407337412
477,X2_LINE,-0.0935270327931237,7.16580838692254,2cell,-0.657862263966658,0.510626640753715,0.564610800534892
478,MLT2D,-0.0197287774676677,11.68839390195,2cell,-0.66536195381278,0.505819013325939,0.560689654422393
479,MLT1C-int,-0.0714397339941466,8.0358987611421,2cell,-0.679361479538784,0.496908850764018,0.552189960411515
480,MER74C,-0.0712717362043095,8.06145443054868,2cell,-0.683793555561807,0.494105536577166,0.550450904783333
481,MER76,-0.0520891817094485,9.04966876796589,2cell,-0.703882000992594,0.481506261334479,0.537762646138633
482,MER70-int,-0.10064854039712,7.18602441263639,2cell,-0.712932056359749,0.475887801566061,0.532826518378121
483,L1MEi,-0.0431714929302687,9.68365618052134,2cell,-0.726738204785703,0.46738634470683,0.525292617502366
484,RLTR14-int,-0.0165075625955759,12.552256507622,2cell,-0.751107166025289,0.452588163400069,0.50930490792742
485,LTR48B,-0.0505937341961503,9.41910800111869,2cell,-0.777064936636621,0.437120459566895,0.493773937172769
486,IAPEY_LTR,-0.0283007603001737,11.1529486274313,2cell,-0.792774005585427,0.427909504005086,0.485218812577196
487,RLTR13D3A,-0.0521712858678022,9.39830342677766,2cell,-0.795537369426768,0.426300982201942,0.484012226280365
488,LTR53-int,-0.093920479908145,7.71571615532218,2cell,-0.799334202920312,0.424096651469112,0.482701336285472
489,LTR79,-0.0475881080492717,9.68575007900306,2cell,-0.801667989671252,0.422745037073501,0.481921260211057
490,ERVB4_2-I_MM,-0.0256736776620318,11.6361387607524,2cell,-0.850313533333383,0.395150794417991,0.452692082780405
491,LTR86C,-0.106232196950338,7.61418388891842,2cell,-0.872854656248062,0.382742304092573,0.439609700695474
492,LTR81B,-0.0730913083944359,8.70985667265507,2cell,-0.877949890273814,0.379970912919624,0.436991127536282
493,RLTR1C,-0.0314634184706806,11.1876658405395,2cell,-0.892038137367624,0.372372491159181,0.429893290756719
494,CR1-12_AMi,-0.160303560724476,6.54273622959064,2cell,-0.908570428330825,0.36357692204064,0.421215908921822
495,MMERVK9E_I-int,-0.0164041525843664,13.1604884532561,2cell,-0.921645110603382,0.356713720129539,0.413992816181671
496,UCON49,-0.195365314579502,6.05817198061873,2cell,-0.93611313706568,0.349214939829964,0.407417429801625
497,MER89-int,-0.112547844418268,7.70684701670208,2cell,-0.95492732136577,0.339614452108818,0.397782935342212
498,L1ME3,-0.030169095639702,11.5260328338842,2cell,-0.961783932955897,0.336158150507777,0.39425408417073
499,MLT1G,-0.034885693317543,11.1441562192101,2cell,-0.974260464515814,0.329927229507625,0.387969982846929
500,Mam_R4,-0.106669419370932,7.96615352007635,2cell,-0.990154913754393,0.322098405974371,0.379265540279757
501,MER52-int,-0.070154406594942,9.21363186597412,2cell,-1.00342993955508,0.315653464599979,0.372169668473981
