,id,M,A,stage,zscore,p.value,fdr
97,RMER16B2,0.864160818576394,10.499600201548,4cell,16.6965607843884,1.38840434637496e-62,5.68797909643933e-62
98,RMER6C,0.228011728258844,14.2889879784315,4cell,16.3880959927137,2.32617313926473e-60,9.35732090862601e-60
99,RLTR16B_MM,0.566171920978102,11.6346650881497,4cell,16.2121932273174,4.13543179975849e-59,1.6486093587378e-58
100,RMER10A,0.232764521962246,14.1768145373516,4cell,16.0912528735706,2.93830599199146e-58,1.16095734528018e-57
101,RMER10B,0.286495714929518,13.4194225171242,4cell,15.2306820054591,2.21271225236264e-52,8.40641535192475e-52
102,RLTR9D2,0.911436527176565,10.0389711312526,4cell,15.0114789383136,6.17552437758973e-51,2.32628863206664e-50
103,RMER6D,0.301531460945596,13.0017417565789,4cell,13.8688376092386,9.78496379114884e-44,3.56509541407021e-43
104,RLTR44C,0.793131335792151,10.1839174508063,4cell,13.7359856266011,6.18091552594855e-43,2.23367231811718e-42
105,RLTR46A2,1.62785697306157,8.02149227455189,4cell,13.3243131259886,1.67164201251373e-40,5.96823192419561e-40
106,L2b,0.151326571275646,14.7842379833148,4cell,12.9154102910428,3.68474701051636e-38,1.28460395778394e-37
107,MERV1_LTR,0.48421922641917,11.3536317450496,4cell,12.5785422464818,2.77095954689647e-36,9.5851480046341e-36
108,RLTR48C,0.856478576109942,9.68758230635451,4cell,12.488839209495,8.58977399621751e-36,2.95980972195247e-35
109,RLTR46,1.67773945280158,7.73970067764171,4cell,12.4548584771783,1.31584695289575e-35,4.51655575723675e-35
110,RLTR24,0.35453942035158,12.2079100115291,4cell,12.3838275476211,3.19723231643446e-35,1.09320751127317e-34
111,RLTR44E,0.875849903206268,9.48434183296669,4cell,11.9026447605801,1.14654923397694e-32,3.86091768562688e-32
112,RLTR16C_MM,0.554182607083213,10.785041571674,4cell,11.820928894521,3.04301061836829e-32,1.0170061803494e-31
113,LTRIS4B,1.10310810553613,8.78003578046805,4cell,11.7441224140056,7.57042863765833e-32,2.52064084602182e-31
114,MMVL30-int,0.256527878628642,12.9490878816658,4cell,11.5854782770272,4.88233839768609e-31,1.60755512427516e-30
115,RLTR50A,1.15686455949236,8.60008052890205,4cell,11.5717368499589,5.73106050085136e-31,1.88004161817596e-30
116,RLTR19B,0.652716499932695,10.2351819808334,4cell,11.5068326429912,1.21872690523911e-30,3.98326551013813e-30
117,RLTR13C1,0.440744316250361,11.287635393234,4cell,11.1902666230135,4.550631987743e-29,1.460473587402e-28
118,ETnERV2-int,0.219857502442931,13.2612211891517,4cell,11.0641959696966,1.87133549849592e-28,5.96278587155151e-28
119,IAPEY3_LTR,0.452006413919395,11.1722571340404,4cell,11.0263125751378,2.85325331216027e-28,9.02684054985935e-28
120,RLTR25B,0.196352401320492,13.4222267617929,4cell,10.4486389753167,1.48642987121264e-25,4.57244344466449e-25
121,RLTR19A,0.773578695902098,9.38364609399454,4cell,10.1522335971483,3.23864839183881e-24,9.86013157652295e-24
122,IAPEY5_LTR,0.657660680898784,9.81147185818357,4cell,10.0104913959504,1.37070000134263e-23,4.15888157403958e-23
123,RLTR1F_Mm,0.865952585970856,9.01611974281916,4cell,10.0053327801761,1.44405361962468e-23,4.36654308791273e-23
124,RMER4A,0.210107996451621,13.0725018661149,4cell,9.90385898206855,4.00515588577267e-23,1.20289985893645e-22
125,RLTR42,0.734173967059209,9.43840833876419,4cell,9.81971470767837,9.26052491725668e-23,2.75338015098368e-22
126,MamRTE1,0.2329384220533,12.5857051597783,4cell,9.27489477784511,1.77794443398879e-20,5.1485101036353e-20
127,RLTR1D2_MM,0.461485336272945,10.604833768927,4cell,9.24763423526075,2.29516224655095e-20,6.60323377729384e-20
128,AmnSINE2,0.702722134197357,9.3188926210751,4cell,9.01766469094939,1.92141397855203e-19,5.42265722835794e-19
129,RLTR10B2,0.29810542815882,11.7731697087699,4cell,8.95598672964496,3.36710500839039e-19,9.44276451879829e-19
130,LTRIS_Mm,0.281206119703148,11.8570313958633,4cell,8.69746695102623,3.39374533963845e-18,9.34067989764266e-18
131,LTRIS_Mus,0.211935340983332,12.6234286379322,4cell,8.54969781837815,1.23411185149856e-17,3.37577057225299e-17
132,LTR41,0.456074291834768,10.3723446647786,4cell,8.43165830489872,3.4080086448292e-17,9.20887442326187e-17
133,MER68-int,0.869606119148059,8.46972647730481,4cell,8.3141538409131,9.2409214435708e-17,2.48944823131347e-16
134,X9_LINE,0.555184542823493,9.65685781940675,4cell,8.00973730402637,1.14953723402612e-15,3.02348698535273e-15
135,RMER16B3,0.809701736830246,8.56393672334515,4cell,7.99835775630066,1.26089571333623e-15,3.29687143869386e-15
136,RLTR53B_Mm,0.699859429685068,8.9796613965129,4cell,7.98473653138195,1.40822753571238e-15,3.6713028716959e-15
137,ORR1G-int,0.813530281247381,8.50062712003073,4cell,7.8617689508853,3.78746171794644e-15,9.78794612573949e-15
138,MLTR18C_MM,0.317509111258799,11.181472075239,4cell,7.77014322518648,7.83974292756197e-15,2.00273892603523e-14
139,ORR1B1,0.0630566856947845,15.8298619588969,4cell,7.73742401328475,1.01451277539916e-14,2.58424600954112e-14
140,MER50,2.88840529742539,4.79435731779113,4cell,7.72595669555073,1.11016368159581e-14,2.81981575125337e-14
141,MRLTR33,0.34211066688715,10.9167909652708,4cell,7.63830887175658,2.20093363473161e-14,5.57444444808092e-14
142,RLTR23,0.183574049031293,12.6806065931515,4cell,7.55383110183932,4.22638185536883e-14,1.06437775337759e-13
143,RLTR44B,0.476576096526449,9.90293490011552,4cell,7.48777699346074,7.00499166608978e-14,1.754207772156e-13
144,RLTR46B,0.778080198932456,8.422058634794,4cell,7.31720118529572,2.53196116701904e-13,6.25253743744425e-13
145,RLTR24B_MM,0.36806709820099,10.5771077504175,4cell,7.30510172604056,2.77057052939679e-13,6.82281773028739e-13
146,RLTR28B,0.361096027234553,10.6253712645253,4cell,7.28763923044608,3.15433264291516e-13,7.7250736075801e-13
147,RLTR48A,0.249973545034354,11.6643080200612,4cell,7.23185710207259,4.76433380079811e-13,1.16359690904108e-12
148,RMER16B,0.732896515515712,8.52446690771748,4cell,7.14130388383982,9.24497093007902e-13,2.22731142461795e-12
149,RLTR53_Mm,0.314047304672314,10.9624421252179,4cell,7.1235660353293,1.05169827337916e-12,2.52010718338025e-12
150,ORR1B2-int,0.198083717283253,12.243172540967,4cell,7.00402699679589,2.48708157297935e-12,5.81846189047011e-12
151,RLTR5_Mm,0.354949462107342,10.4663791510178,4cell,6.77951131232951,1.20583056516217e-11,2.79891219955396e-11
152,RLTR19C,0.417248993801832,9.95979248156706,4cell,6.68612102706381,2.29163528496551e-11,5.27788541019258e-11
153,MER74C,0.732343514124423,8.30468316816755,4cell,6.61254203628534,3.77775790478394e-11,8.61135071116133e-11
154,MLTR31C_MM,0.40241213317629,10.0256336832506,4cell,6.59721350062876,4.18957237353826e-11,9.5013516328457e-11
155,RLTR12D,0.250396510879451,11.3548249526723,4cell,6.50723023051418,7.65490480621979e-11,1.72283806904542e-10
156,MLT1L-int,1.78517672481012,5.66769517734696,4cell,6.46287894414702,1.02729474255219e-10,2.28888477726541e-10
157,RLTR44D,0.564002733675708,8.97204716838025,4cell,6.41778109786935,1.38274885537036e-10,3.05028221445224e-10
158,RLTR31C_MM,0.268655535171825,11.1075721451578,4cell,6.40832395700533,1.47128030501877e-10,3.23754502762795e-10
159,L1M4b,0.165028287529989,12.5032356586047,4cell,6.38572282472319,1.70589744059754e-10,3.74455018442276e-10
160,LTRIS5,0.666193775885025,8.46572080328707,4cell,6.36052723389206,2.01062401842339e-10,4.40257328172018e-10
161,RLTR46A,0.673005962702975,8.41914647844511,4cell,6.3226801867684,2.57064990097231e-10,5.60124451461858e-10
162,Penelope1_Vert,0.356191778677711,10.2127923635209,4cell,6.23081625759125,4.64011081588251e-10,1.00366387234052e-09
163,X5B_LINE,1.27927265842199,6.48289214233104,4cell,6.14338403920407,8.0781652413382e-10,1.73885929771178e-09
164,BGLII_C,0.801883150511561,7.81178359023987,4cell,6.10344496438246,1.03806323042323e-09,2.21836108616888e-09
165,IAPA_MM-int,2.0196115787875,5.12869392134633,4cell,6.06575313856038,1.31336730053149e-09,2.7932620339055e-09
166,L2a,0.051832142256971,15.6825401044731,4cell,6.04276361146425,1.51496538448099e-09,3.20667673048477e-09
167,MER65-int,1.11747936389991,6.80833185173073,4cell,6.00714111937821,1.88823158449666e-09,3.98726336963784e-09
168,MLTR18_MM,0.274002157816771,10.8457531362889,4cell,5.96886049980548,2.38916269727388e-09,5.02119536141011e-09
169,RLTR10D2,0.372824224035538,9.89312204920959,4cell,5.8377800017605,5.29009442045184e-09,1.0988069952761e-08
170,RLTR51A_Mm,0.160291624851988,12.3153519728019,4cell,5.81134088577337,6.19744205550397e-09,1.28128511333559e-08
171,ERVB7_2-LTR_MM,0.282263924061715,10.676848027808,4cell,5.79920028175285,6.66319138515841e-09,1.37437984719393e-08
172,IAPLTR3,0.30806535640122,10.3956498179226,4cell,5.74153810488066,9.38204408545704e-09,1.91738786022329e-08
173,LTR9A1,2.81304385462609,3.95344529780426,4cell,5.62212698223824,1.88620531843512e-08,3.80235040382953e-08
174,RLTR31D_MM,0.106158884051713,13.3900073476167,4cell,5.58634826481894,2.31893974261426e-08,4.66411183525808e-08
175,ERVB3_1-LTR_MM,0.432125614894151,9.30137842499388,4cell,5.51168306449166,3.55418496170984e-08,7.11637484450461e-08
176,FAM,0.951263708133769,7.02236781302845,4cell,5.50738003514591,3.64213442450011e-08,7.27608427725977e-08
177,RLTR1D,0.232142171674932,10.9333972247835,4cell,5.21295949431791,1.85851488851101e-07,3.6074666722408e-07
178,MLTR31D_MM,0.27005360088487,10.4890926745492,4cell,5.19877213329457,2.00609265279288e-07,3.87699210507145e-07
179,RMER21B,0.161571124238899,11.9358847652706,4cell,5.13573245449228,2.81047250726199e-07,5.39635001934321e-07
180,L5,0.582528984436797,8.21129521694628,4cell,5.0923080413494,3.53730777821797e-07,6.76272390287264e-07
181,MER92D,0.814176276324711,7.22263677782032,4cell,5.05249893698163,4.36066784849427e-07,8.31895647491718e-07
182,RLTR41C,0.393558780811749,9.29032066752329,4cell,5.00056904090688,5.71613540181426e-07,1.07890538688172e-06
183,RLTR31B2,0.151552658501045,11.9701036498623,4cell,4.87476366853947,1.08938793369584e-06,2.0176372355325e-06
184,LTR33C,0.377412351830851,9.32125856537551,4cell,4.84710780815736,1.25274358704974e-06,2.31055819271208e-06
185,MER92B,0.362516823328197,9.42845589604194,4cell,4.83203439884284,1.35144896604714e-06,2.4874495462027e-06
186,RLTR49,0.159910378140483,11.7894963436458,4cell,4.83145562609808,1.35538429395649e-06,2.48953850687463e-06
187,LTR72_RN,0.185576791596025,11.3239503052846,4cell,4.77137916037204,1.82968739142795e-06,3.33318051430215e-06
188,ORR1A3,0.0705666589167422,14.0472256714171,4cell,4.66393196194819,3.1022398727147e-06,5.53793423060918e-06
189,IAPLTR4_I,0.271384186915998,10.1555060472419,4cell,4.653960536383,3.25619150362384e-06,5.80111071487293e-06
190,RLTR13G,0.161609683498997,11.6171760810062,4cell,4.59968506100475,4.23130153350336e-06,7.49328100255875e-06
191,IAPEY5_I-int,0.266334859988269,10.1754027035403,4cell,4.59897522282636,4.24574269402236e-06,7.50390706756636e-06
192,LTR41B,0.334559935532431,9.49788081562583,4cell,4.56799481878208,4.92412201470222e-06,8.68560410926641e-06
193,LTR65,0.427920240915588,8.77769150131514,4cell,4.55210705402631,5.31112964462468e-06,9.34969159222047e-06
194,L1P5,0.545180841880737,7.95471217834924,4cell,4.36031286811599,1.29876610954035e-05,2.25949720426883e-05
195,MER66C,1.5100562495801,4.99292096850167,4cell,4.32687260671333,1.5124137416192e-05,2.61582843638029e-05
196,MER67B,0.340171883735843,9.28752214955423,4cell,4.31804342549468,1.5741846294214e-05,2.71257858229835e-05
197,RMER16C,0.333783596733708,9.31125830204103,4cell,4.27195164028231,1.93769604143822e-05,3.33193768053883e-05
198,RLTR11B,0.132444862419135,11.9385282087359,4cell,4.2137785490944,2.51133527375209e-05,4.29341741993385e-05
199,MLTR12,0.223297900107136,10.4249430511855,4cell,4.20416125552193,2.62052070078222e-05,4.46291743868849e-05
200,RLTR12C,0.240772577744613,10.1907255323289,4cell,4.17971348930033,2.91876595977461e-05,4.94244369188501e-05
201,ERVB4_1-I_MM,0.130314854358477,11.9534728145036,4cell,4.16754498104721,3.07897768740998e-05,5.20382350590774e-05
202,X6B_LINE,0.313468762545194,9.36821913389533,4cell,4.09194052958021,4.27778370295191e-05,7.17537681495141e-05
203,RLTR31_Mm,0.326611349072253,9.24208102651849,4cell,4.08112695313036,4.4817865637387e-05,7.48930123151072e-05
204,RLTR6C_Mm,0.412708487580548,8.52568944984376,4cell,4.02311337468021,5.74338314111543e-05,9.56154983605172e-05
205,RMER16A3,0.211766600012886,10.4376013203334,4cell,4.00458546463584,6.21263277874162e-05,0.000103234215706566
206,MER4B-int,0.743354664916597,6.80018877655392,4cell,3.98472846973318,6.75573308094284e-05,0.000111632838456472
207,LTR90A,0.559126714105111,7.4994274145469,4cell,3.81908633724104,0.000133946878615143,0.000218493165300665
208,X7D_LINE,3.52623937660768,2.12396375672179,4cell,3.73827650224925,0.000185286105038236,0.000300582750691591
209,RLTR14,0.0833324798965191,12.9077958943097,4cell,3.7100220243922,0.000207241217589491,0.000335587326843456
210,RLTR11A,0.0694338518391876,13.4145617243904,4cell,3.68502552757234,0.000228679719152494,0.000368958748324078
211,MuLV-int,0.132694260523869,11.5249418024649,4cell,3.65787059125969,0.000254319388360902,0.000408104578073721
212,L3b,0.122875839324561,11.7083320269183,4cell,3.60952062317483,0.000306763385734543,0.000488732347523314
213,RLTR31A_Mm,0.254407515065241,9.58698493063988,4cell,3.58256069419885,0.000340242529585043,0.000540135015716256
214,ORR1A4,0.0411041717748187,14.8126369138509,4cell,3.54289921622021,0.000395753916284474,0.000626023543731134
215,CR1-1_Amn,0.946220279632866,5.75488750216347,4cell,3.5307001842646,0.000414461253829688,0.000654451251606737
216,RLTR41B,0.345963571238313,8.54736875252405,4cell,3.39791379439452,0.000679018129829717,0.00104982107377151
217,RLTR34C_MM,0.157111216214547,10.804048884791,4cell,3.37339359097014,0.000742477379045685,0.0011439556152021
218,X6A_LINE,0.254665799534388,9.36089171792993,4cell,3.3159101229814,0.000913452008197927,0.00140010144015165
219,ORR1C2,0.0364827694915154,14.9568483504219,4cell,3.30594705078028,0.000946559730369119,0.00144586185618238
220,MER66B,1.77230979311776,3.74592654816484,4cell,3.29631783870026,0.000979611194245876,0.00149378104920169
221,MLT1I-int,0.520221693934326,7.26821468132698,4cell,3.2797175995084,0.00103911042694028,0.00157371238424176
222,MER90a,0.161630123500101,10.6076548115659,4cell,3.24204980024339,0.00118673283003335,0.00178814489135534
223,RLTR41A2,0.145242757702998,10.8858515213815,4cell,3.20824732463849,0.0013354659968243,0.00199870247672863
224,LTRIS2,0.071281514101684,12.8844749793738,4cell,3.14794953410062,0.00164420076743892,0.00244839946776081
225,LTR37A,0.197009708699981,9.87096552637385,4cell,3.06123170005887,0.00220428445656458,0.00326058050230601
226,CR1-L3A_Croc,0.58116043030347,6.74266309462026,4cell,3.05379709970615,0.00225964852651919,0.00333692282404577
227,MLT1A-int,0.327635603536913,8.39231742277876,4cell,3.0495457732937,0.002291877051827,0.00337890331521427
228,LTR31,0.246304421603318,9.2074726568164,4cell,3.04096782000453,0.00235819033017536,0.00347091258861903
229,ERVB4_1-LTR_MM,0.80281444217357,5.78611325639685,4cell,3.02819418280239,0.00246019945404606,0.00359723242540616
230,RLTR30D_RN,0.392664210871359,7.84022097101851,4cell,3.01832193485814,0.00254178726861395,0.00371042509326404
231,MER92C,0.453051663249515,7.41188263989483,4cell,3.00206477510197,0.0026815511016822,0.00390803103179587
232,RLTR19A2,0.337824115407782,8.22830554978746,4cell,2.97062697355442,0.00297192522334771,0.00431706131300018
233,LTR10_RN,0.1399317970499,10.7460278044426,4cell,2.94470988323934,0.00323257615668873,0.00468039121058026
234,RLTR31B_Mm,0.153419089601263,10.4646111415042,4cell,2.92849940404974,0.00340602485633094,0.00491551314493215
235,IAPLTR1a_Mm,0.0662546024387752,12.8620769167356,4cell,2.90331748494193,0.00369232117584467,0.0053114458338607
236,X7C_LINE,0.397209047154158,7.67465789447006,4cell,2.88299179465687,0.00393917701646555,0.00565739639359915
237,MER73,0.307210457128439,8.34166866830345,4cell,2.80967800977501,0.00495910864123507,0.00704256802245683
238,MamGypsy2-LTR,0.374709775647712,7.62448263180383,4cell,2.67280392891723,0.00752202011682811,0.0105474383026186
239,LTR109A2,0.752947618762803,5.60411717916989,4cell,2.66649090157041,0.00766476810729403,0.0107306753502116
240,RMER17C2,0.062268225746042,12.7622175322852,4cell,2.63578407877705,0.00839431279638492,0.0116967775485677
241,L2-2_Mam,0.265937585480823,8.4992456337479,4cell,2.56872928486656,0.0102072162129678,0.0141342916095457
242,MER31-int,0.284589133003527,8.27018512187178,4cell,2.53909747387183,0.0111138854037183,0.0153419939812199
243,MER110-int,0.500587784760229,6.62943021570488,4cell,2.52918772284504,0.0114326860523579,0.0157576091481337
244,RLTR31_Mur,0.124173859057276,10.6067826334747,4cell,2.48998235866838,0.0127749436132448,0.017553206912171
245,LTR16D2,0.367428371233807,7.35040949131812,4cell,2.38337466132199,0.0171547251150284,0.0232477905903358
246,MER57D,0.183665386896453,9.32949621678605,4cell,2.36555915705192,0.0180028668948056,0.0243600436369592
247,RNLTR23,2.6409953999877,1.58496250072116,4cell,2.32273406283049,0.0201934431977927,0.0271588063583022
248,LTR102_Mam,0.196588379478939,9.06616953210963,4cell,2.31115294862316,0.0208244082138554,0.0279651040817484
249,HERVL40-int,0.197174762149136,9.04039315275573,4cell,2.29743031343977,0.0215942341663142,0.0289551646664455
250,RLTR20A3_MM,0.0764630445019204,11.740083050516,4cell,2.270985387337,0.0231478625597027,0.0308985732966602
251,IAPLTR4,0.100549971799498,10.926226083706,4cell,2.25233405209469,0.0243011698125413,0.0323894152374052
252,RMER21A,0.078585119189895,11.5866569459044,4cell,2.21312941964128,0.0268887243538412,0.0355715415931024
253,LTR41C,0.189265956250326,9.04959170503964,4cell,2.21232067163155,0.0269445157727542,0.0355923841336976
254,MamGypLTR2c,0.299509308786241,7.72083990354439,4cell,2.20894930248126,0.0271781673879567,0.035847760842572
