RMER5 LTR/ERV1
RMER6A LTR/ERVK
RMER6BA LTR/ERVK
RMER6B LTR/ERVK
RMER6C LTR/ERVK
RMER6D LTR/ERVK
RMER6-int LTR/ERVK
RNERVK23-int LTR/ERVK
RNLTR23 LTR/ERVK
RodERV21-int LTR/ERV1
RSINE1 SINE/B4
SRV_MM-int LTR/ERVK
UCON49 LINE/L2
UCON51 LTR?
UCON86 LINE/L2
X1_LINE LINE/CR1
X2_LINE LINE/CR1
X5B_LINE LINE/CR1
X6A_LINE LINE/CR1
X6B_LINE LINE/CR1
X7A_LINE LINE/CR1
X7B_LINE LINE/CR1
X7C_LINE LINE/CR1
X7D_LINE LINE/CR1
X8_LINE LINE/CR1
X9_LINE LINE/L1
